supertype,AQ,CB,CTXsp,HPF,HY,Isocortex,MB,MY,OLF,P,PAL,STR,TH,V3,V4,VL,brain-unassigned,cbf,cm,eps,fiber tracts-unassigned,lfbs,mfbs,scwm,unassigned
0950 NLL-SOC Spp1 Glut_1,0,0,0,0,0,0,0,69,0,509,0,0,0,0,0,0,0,3,20,9,0,0,0,0,0
0951 NLL-SOC Spp1 Glut_2,0,90,0,0,3,0,30,70,0,383,2,0,0,0,2,0,20,58,66,0,0,0,0,0,8
0952 MEV Ppp1r1c Glut_1,0,13,0,0,0,0,48,11,0,66,0,0,0,0,1,1,0,11,0,0,0,0,0,0,0
0953 PG-TRN-LRN Fat2 Glut_1,0,155,0,0,0,0,0,1703,0,8811,0,0,0,0,58,133,291,398,364,18,0,119,0,0,1629
0954 IRN Vip Glut_1,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0955 PRP-NI-PRNc-GRN Otp Glut_1,0,0,0,0,0,0,0,60,0,0,0,0,0,0,3,4,0,0,1,0,0,0,0,0,0
0956 PRP-NI-PRNc-GRN Otp Glut_2,0,0,0,0,0,0,1,183,0,99,0,0,0,0,2,0,0,0,9,3,0,1,0,0,5
0957 PRP-NI-PRNc-GRN Otp Glut_3,0,0,0,0,0,0,0,10,0,378,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0
0958 PRP-NI-PRNc-GRN Otp Glut_4,0,0,0,0,0,0,0,0,0,155,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0959 NTS Phox2b Glut_1,0,0,0,0,0,0,0,525,0,6,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
0960 NTS Phox2b Glut_2,0,1,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0961 NTS Phox2b Glut_3,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0962 NTS Phox2b Glut_4,0,25,0,0,0,0,0,137,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0
0963 NTS Phox2b Glut_5,0,4,0,0,0,0,1,252,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
0964 NTS Phox2b Glut_6,0,2,0,0,0,0,0,186,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
0965 NTS Phox2b Glut_7,0,0,0,0,0,0,0,208,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0966 NTS Phox2b Glut_8,0,1,0,0,0,0,0,57,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
0967 NTS Phox2b Glut_9,0,0,0,0,0,0,0,204,0,9,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0
0968 NTS Phox2b Glut_10,0,0,0,0,0,0,0,255,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0969 MARN-GRN Pyy Glut_1,0,0,0,0,0,0,0,59,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
0970 MDRNv Lhx4 Qrfprl Glut_1,0,0,0,0,0,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0971 NTS Mbnl3 Glut_1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0972 PGRNd Dmbx1 Glut_1,0,0,0,0,0,0,0,92,0,1,0,0,0,0,16,0,0,0,6,0,0,0,0,0,0
0973 PGRN-PARN-MDRN Hoxb5 Glut_1,0,0,0,0,0,0,0,379,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0
0974 PGRN-PARN-MDRN Hoxb5 Glut_2,0,1,0,0,0,0,53,556,0,55,0,0,2,0,14,1,0,1,9,10,0,1,0,0,0
0975 PGRN-PARN-MDRN Hoxb5 Glut_3,0,0,0,0,0,0,4,176,0,67,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0976 PGRN-PARN-MDRN Hoxb5 Glut_4,0,0,0,0,0,0,0,253,0,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
0977 PGRN-PARN-MDRN Hoxb5 Glut_5,0,1,0,0,0,0,8,402,0,18,0,0,0,0,2,0,0,5,12,0,0,0,0,0,1
0978 PGRN-PARN-MDRN Hoxb5 Glut_6,0,2,0,0,0,0,2,278,0,115,0,0,0,0,0,0,0,5,7,1,0,0,0,0,0
0979 PGRN-PARN-MDRN Hoxb5 Glut_7,0,13,0,0,168,0,1986,2409,0,2199,34,2,17,0,6,7,3,29,90,42,1,7,4,0,1
0980 MV-SPIV Slc6a2 Glut_1,0,21,0,0,0,0,0,208,0,1,0,0,0,0,15,10,2,1,1,5,0,1,0,0,0
0981 SPVI-SPVC Tlx3 Ebf3 Glut_1,0,45,0,0,0,0,0,42,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5
0982 SPVI-SPVC Tlx3 Ebf3 Glut_2,0,9,0,0,0,0,4,333,0,11,0,0,0,0,1,0,0,0,6,0,0,0,0,0,5
0983 SPVI-SPVC Tlx3 Ebf3 Glut_3,0,4,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
0984 SPVI-SPVC Tlx3 Ebf3 Glut_4,0,13,0,0,0,0,0,381,0,1,0,0,0,0,2,0,2,3,26,0,0,0,0,0,38
0985 SPVI-SPVC Tlx3 Ebf3 Glut_5,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0986 SPVI-SPVC Tlx3 Ebf3 Glut_6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0987 SPVI-SPVC Tlx3 Ebf3 Glut_7,0,53,0,0,0,0,0,69,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,14
0988 CU-ECU-SPVI Foxb1 Glut_1,0,13,0,0,7,0,46,577,0,85,0,0,0,0,10,5,14,17,53,3,0,0,0,0,7
0989 CU-ECU-SPVI Foxb1 Glut_2,0,31,0,0,0,0,14,502,0,15,0,0,0,0,10,8,8,6,67,0,0,0,0,0,53
0990 CU-ECU-SPVI Foxb1 Glut_3,0,1,0,0,0,0,5,42,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0991 CU-ECU-SPVI Foxb1 Glut_4,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0992 MV-SPIV Phox2b Ebf3 Lbx1 Glut_1,0,1,0,0,0,0,0,374,0,36,0,0,0,0,7,5,0,2,6,0,0,0,0,0,0
0993 MV-SPIV Phox2b Ebf3 Lbx1 Glut_2,0,1,0,0,0,0,0,34,0,51,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0994 MV-SPIV Phox2b Ebf3 Lbx1 Glut_3,0,0,0,0,0,0,0,21,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0
0995 MV-SPIV Phox2b Ebf3 Lbx1 Glut_4,0,0,0,0,0,0,0,31,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0996 MV-SPIV Phox2b Ebf3 Lbx1 Glut_5,0,1,0,0,0,0,0,21,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0
0997 MV-SPIV Zic4 Neurod2 Glut_1,0,3,0,0,0,0,0,300,0,0,0,0,0,0,32,13,1,2,2,0,0,0,0,0,3
0998 MV-SPIV Zic4 Neurod2 Glut_2,0,5,0,0,0,0,0,85,0,0,0,0,0,0,18,8,0,0,0,0,0,0,0,0,0
0999 MV-SPIV Zic4 Neurod2 Glut_3,0,22,0,0,0,0,0,357,0,1,0,0,0,0,96,43,0,21,9,0,0,0,0,0,0
1000 MV-SPIV Zic4 Neurod2 Glut_4,0,0,0,0,0,0,0,119,0,0,0,0,0,0,10,9,0,0,0,0,0,0,0,0,0
1001 MV-SPIV Zic4 Neurod2 Glut_5,0,2,0,0,0,0,1,51,0,0,0,0,0,0,5,1,0,11,0,0,0,0,0,0,0
1002 NTS Aldh1a2 Glut_1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1003 CBN Neurod2 Pvalb Glut_1,0,794,0,0,6,0,71,219,0,32,0,0,0,0,26,3,0,560,2,1,0,0,0,0,0
1004 NTS Dbh Glut_1,0,29,0,0,0,0,0,17,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
1005 NTS Dbh Glut_2,0,16,0,0,0,0,0,229,0,5,0,0,0,0,0,2,5,3,2,12,0,0,0,0,0
1006 NTS Dbh Glut_3,0,16,0,0,0,0,0,29,0,0,0,0,0,0,0,0,13,0,1,0,0,0,0,0,0
1007 NTS Dbh Glut_4,0,3,0,0,0,0,22,41,0,464,0,0,0,0,0,1,4,7,2,2,0,0,0,0,0
1008 NTS Dbh Glut_5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1009 NTS Dbh Glut_6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1010 DMX VII Tbx20 Chol_1,0,0,0,0,0,0,0,312,0,2,0,0,0,0,3,1,6,0,0,0,0,0,0,0,0
1011 DMX VII Tbx20 Chol_2,0,0,0,0,0,0,0,4,0,62,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
1012 IO Fgl2 Glut_1,0,0,0,0,0,0,0,1639,0,0,0,0,0,0,0,0,0,0,0,17,0,207,0,0,5
1013 VCO Mafa Meis2 Glut_1,0,337,0,0,0,0,0,359,0,4,0,0,0,0,21,17,4,38,6,0,0,0,0,0,6
1014 VCO Mafa Meis2 Glut_2,0,223,0,0,0,0,19,675,0,26,0,0,0,0,14,15,0,27,29,0,0,0,0,0,3
1015 VCO Mafa Meis2 Glut_3,0,510,0,0,0,0,0,498,0,11,0,0,0,0,13,9,0,46,1,1,0,0,0,0,3
1016 VCO Mafa Meis2 Glut_4,0,43,0,0,0,0,0,90,0,7,0,0,0,0,23,0,0,25,0,0,0,0,0,0,0
1017 SPVO Mafa Meis2 Glut_1,0,0,0,0,0,0,0,411,0,48,0,0,0,0,0,0,0,1,107,1,0,0,0,0,0
1018 SPVC Mafa Glut_1,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1019 SPVC Mafa Glut_2,0,0,0,0,0,0,0,116,0,2,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0
1020 SPVC Ccdc172 Glut_1,0,2,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7
1021 SPVC Nmu Glut_1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1022 SPVC Nmu Glut_2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1023 MDRNd Bves Glut_1,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1024 MDRNv Crp Glut_1,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1025 HB Calcb Chol_1,0,0,0,0,0,0,0,6,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1026 HB Calcb Chol_2,0,0,0,0,0,0,89,20,0,1,0,0,0,0,0,0,0,0,9,1,0,0,1,0,0
1027 HB Calcb Chol_3,0,0,0,0,0,0,5,129,0,545,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1028 HB Calcb Chol_4,0,0,0,0,0,0,0,745,0,67,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0
1029 HB Calcb Chol_5,0,0,0,0,0,0,1,151,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1030 Pineal Crx Glut_1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,12
1031 CS-RPO Meis2 Gaba_1,0,0,0,0,0,0,10,6,0,358,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0
1032 CS-RPO Meis2 Gaba_2,0,0,0,0,0,0,14,0,0,128,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
1033 CS-RPO Meis2 Gaba_3,0,0,0,0,0,0,68,2,0,287,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0
1034 CS-RPO Meis2 Gaba_4,0,0,0,0,0,0,16,0,0,224,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1035 CS-RPO Meis2 Gaba_5,0,0,0,0,0,0,0,2,0,160,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0
1036 PRNc Otp Gly-Gaba_1,0,0,0,0,0,0,0,34,0,295,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0
1037 PRNc Otp Gly-Gaba_2,0,0,0,0,0,0,8,18,0,264,0,0,0,0,0,0,0,0,7,4,0,1,0,0,0
1038 PRNc Otp Gly-Gaba_3,0,0,0,0,0,0,1,29,0,367,0,0,0,0,0,0,0,0,2,11,0,0,0,0,0
1039 PRNc Otp Gly-Gaba_4,0,0,0,0,0,0,2,57,0,267,0,0,0,0,0,0,0,0,18,2,0,2,0,0,0
1040 PRNc Otp Gly-Gaba_5,0,30,0,0,0,0,80,271,0,1385,0,0,0,0,3,1,0,10,21,12,0,2,0,0,0
1041 PB Sst Gly-Gaba_1,1,29,0,0,0,0,6,1,0,113,0,0,0,0,5,0,0,21,2,0,0,0,0,0,0
1042 PB Sst Gly-Gaba_2,0,5,0,0,0,0,1,28,0,96,0,0,0,0,0,0,0,5,17,5,0,0,0,0,0
1043 PRNc Prox1 Brs3 Gly-Gaba_1,0,0,0,0,0,0,0,65,0,110,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0
1044 CS-PRNr-PCG Tmem163 Otp Gaba_1,0,0,0,0,0,0,144,0,0,536,0,0,0,0,0,0,3,2,12,5,0,0,1,0,0
1045 CS-PRNr-PCG Tmem163 Otp Gaba_2,0,0,0,0,0,0,62,0,0,141,0,0,0,0,0,0,0,1,2,9,0,0,0,0,0
1046 CS-PRNr-PCG Tmem163 Otp Gaba_3,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1047 CS-PRNr-DR En1 Sox2 Gaba_1,22,0,0,0,1,0,300,0,0,81,0,0,0,0,0,0,0,24,7,6,0,0,2,0,0
1048 CS-PRNr-DR En1 Sox2 Gaba_2,0,0,0,0,0,0,320,0,0,449,0,0,0,0,0,0,0,13,36,30,0,0,0,0,0
1049 LDT Fgf7 Gaba_1,6,0,0,0,0,0,70,0,0,29,0,0,0,0,4,0,0,1,1,1,0,0,0,0,0
1050 LDT-DTN Gata3 Nfix Gaba_1,0,0,0,0,0,0,238,1,0,436,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0
1051 LDT-DTN Gata3 Nfix Gaba_2,0,0,0,0,0,0,59,0,0,117,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1052 NI-RPO Gata3 Nr4a2 Gaba_1,0,0,0,0,0,0,5,0,0,151,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0
1053 NI-RPO Gata3 Nr4a2 Gaba_2,0,0,0,0,0,0,0,0,0,178,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0
1054 NI-RPO Gata3 Nr4a2 Gaba_3,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1055 NI-RPO Gata3 Nr4a2 Gaba_4,0,0,0,0,0,0,9,1,0,208,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
1056 LDT-PCG-CS Gata3 Lhx1 Gaba_1,5,0,0,0,0,0,71,0,0,165,0,0,0,0,0,0,2,8,0,1,0,0,0,0,0
1057 LDT-PCG-CS Gata3 Lhx1 Gaba_2,0,0,0,0,0,0,9,1,0,101,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1058 LDT-PCG-CS Gata3 Lhx1 Gaba_3,0,1,0,0,0,0,44,0,0,234,0,0,0,0,1,0,2,2,2,6,0,0,0,0,0
1059 LDT-PCG-CS Gata3 Lhx1 Gaba_4,9,0,0,0,0,0,23,0,0,7,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
1060 LDT-PCG-CS Gata3 Lhx1 Gaba_5,0,0,0,0,0,0,6,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1061 PDTg-PCG Pax6 Gaba_1,4,0,0,0,0,0,33,0,0,301,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0
1062 PDTg-PCG Pax6 Gaba_2,0,0,0,0,0,0,33,0,0,140,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
1063 PDTg-PCG Pax6 Gaba_3,0,0,0,0,0,0,1,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064 PDTg-PCG Pax6 Gaba_4,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1065 PDTg Otp Shroom3 Gaba_1,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1066 PDTg Otp Olig3 Gaba_1,0,0,0,0,0,0,1,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1067 LDT-PCG St18 Gaba_1,2,0,0,0,0,0,74,1,0,237,0,0,0,0,3,0,0,4,1,1,0,0,0,0,0
1068 LDT-PCG St18 Gaba_2,0,0,0,0,0,0,8,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1069 DTN-LDT-IPN Otp Pax3 Gaba_1,0,1,0,0,0,0,37,1,0,163,0,0,0,0,0,0,1,0,4,1,0,0,0,0,0
1070 DTN-LDT-IPN Otp Pax3 Gaba_2,0,0,0,0,0,0,175,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1071 DTN-LDT-IPN Otp Pax3 Gaba_3,0,0,0,0,1,0,180,0,0,316,0,0,0,0,0,0,6,0,3,0,0,0,3,0,0
1072 DTN-LDT-IPN Otp Pax3 Gaba_4,0,0,0,0,0,0,44,0,0,579,0,0,0,0,1,0,0,1,0,3,0,0,0,0,0
1073 DTN-LDT-IPN Otp Pax3 Gaba_5,0,0,0,0,66,0,290,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1074 NLL Gata3 Gly-Gaba_1,0,13,0,0,0,0,16,385,0,774,0,0,0,0,0,0,12,194,177,7,0,13,0,0,3
1075 NLL Gata3 Gly-Gaba_2,0,1,0,0,0,0,5,8,0,267,0,0,0,0,0,0,2,67,31,7,0,0,0,0,0
1076 NLL Gata3 Gly-Gaba_3,0,6,0,0,5,1,100,377,0,810,0,0,0,0,1,0,1,13,39,45,0,0,0,0,1
1077 NLL Gata3 Gly-Gaba_4,0,13,0,0,0,0,0,0,0,304,0,0,0,0,0,0,7,25,37,0,0,0,0,0,1
1078 PSV Pax2 Gly-Gaba_1,0,1,0,0,0,0,0,20,0,110,0,0,0,0,0,0,0,1,21,1,0,0,0,0,0
1079 PSV Pax2 Gly-Gaba_2,0,0,0,0,0,0,0,4,0,78,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
1080 NLL-po Pax7 Gaba_1,0,40,0,0,0,0,25,0,0,95,0,0,0,0,0,0,7,0,77,0,0,0,0,0,0
1081 POR Gata3 Gly-Gaba_1,0,3,0,0,0,0,1,18,0,469,0,0,0,0,0,0,3,18,77,10,0,0,0,0,3
1082 POR Spp1 Gly-Gaba_1,0,47,0,0,1,0,4,707,0,324,0,0,0,0,7,6,0,19,33,16,0,0,0,0,0
1083 PRP Otp Gly-Gaba_1,0,0,0,0,0,0,0,403,0,21,0,0,0,0,51,30,0,0,4,1,0,4,0,0,0
1084 PRP Otp Gly-Gaba_2,0,0,0,0,0,0,0,102,0,2,0,0,0,0,19,3,0,0,1,0,0,0,0,0,0
1085 PRP Otp Gly-Gaba_3,0,0,0,0,0,0,0,296,0,69,0,0,0,0,62,31,0,0,5,3,0,0,0,0,0
1086 PRP Otp Gly-Gaba_4,0,0,0,0,0,0,0,174,0,35,0,0,0,0,29,2,0,0,3,0,0,2,0,0,1
1087 PRP Otp Gly-Gaba_5,0,0,0,0,0,0,0,176,0,7,0,0,0,0,20,37,0,0,11,3,0,1,0,0,0
1088 GRN-IRN-MDRNd Ikzf1 Gly-Gaba_1,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1089 MY Lhx1 Gly-Gaba_1,0,1,0,0,107,0,1166,1009,0,2179,1,1,4,0,1,0,3,41,92,60,0,8,1,0,1
1090 MY Lhx1 Gly-Gaba_2,0,0,0,0,12,0,9,1233,0,124,0,0,0,0,41,7,0,1,14,10,0,1,0,0,0
1091 MY Lhx1 Gly-Gaba_3,0,20,0,0,3,0,1,156,0,550,0,0,0,0,0,0,0,21,23,14,0,0,0,0,2
1092 MY Lhx1 Gly-Gaba_4,0,0,0,0,0,0,0,83,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1093 MY Lhx1 Gly-Gaba_5,0,2,0,0,23,0,43,1829,0,530,0,0,0,0,1,3,0,3,14,15,0,0,0,0,1
1094 MY Lhx1 Gly-Gaba_6,0,0,0,0,0,0,0,78,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1095 MY Lhx1 Gly-Gaba_7,0,0,0,0,0,0,0,25,0,52,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1096 MY Lhx1 Gly-Gaba_8,0,25,0,0,3,0,3,213,0,150,1,0,0,0,0,4,1,16,53,1,0,0,0,0,0
1097 MY Lhx1 Gly-Gaba_9,0,0,0,0,0,0,1,584,0,26,0,0,0,0,0,0,0,0,12,9,0,3,0,0,0
1098 PPY-PGRNl Vip Glyc-Gaba_1,0,2,0,0,0,0,0,360,0,1,0,0,0,0,1,2,1,0,4,8,0,1,0,0,0
1099 MV-SPIV-PRP Dmbx1 Gly-Gaba_1,0,77,0,0,0,0,5,541,0,3,0,0,0,0,32,16,0,20,5,0,0,0,0,0,0
1100 MV-SPIV-PRP Dmbx1 Gly-Gaba_2,0,2,0,0,0,0,0,60,0,1,0,0,0,0,40,13,0,0,2,0,0,0,0,0,0
1101 MV-SPIV-PRP Dmbx1 Gly-Gaba_3,0,54,0,0,0,0,1,6,0,49,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0
1102 MDRN Hoxb5 Ebf2 Gly-Gaba_1,0,0,0,0,0,0,4,171,0,8,0,0,0,0,5,5,0,0,6,1,0,0,0,0,0
1103 MDRNd Prox1 Pax6 Gly-Gaba_1,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1104 MY Prox1 Lmo7 Gly-Gaba_1,0,3,0,0,0,0,0,295,0,84,0,0,0,0,3,2,0,6,11,10,0,0,0,0,0
1105 NTS-MDRNd Prox1 Zic1 Gly-Gaba_1,0,6,0,0,0,0,0,15,0,2,0,0,0,0,6,2,2,2,0,0,0,0,0,0,5
1106 NTS-MDRNd Prox1 Zic1 Gly-Gaba_2,0,2,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1107 MV Nkx6-1 Gly-Gaba_1,0,3,0,0,0,0,0,160,0,1,0,0,0,0,143,42,0,5,0,0,0,0,0,0,0
1108 MV Nkx6-1 Gly-Gaba_2,0,2,0,0,0,0,0,284,0,0,0,0,0,0,26,11,0,1,0,0,0,0,0,0,0
1109 PAS-MV Ebf2 Gly-Gaba_1,0,44,0,0,0,0,0,298,0,3,0,0,0,0,78,16,0,2,2,0,0,0,0,0,0
1110 PAS-MV Ebf2 Gly-Gaba_2,0,56,0,0,0,0,0,451,0,1,0,0,0,0,1,9,14,1,2,0,0,0,0,0,2
1111 PAS-MV Ebf2 Gly-Gaba_3,0,10,0,0,0,0,0,91,0,0,0,0,0,0,24,8,0,1,0,0,0,0,0,0,0
1112 PAS-MV Ebf2 Gly-Gaba_4,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1113 MV Pax6 Gly-Gaba_1,0,17,0,0,0,0,0,127,0,22,0,0,0,0,16,1,0,1,1,0,0,0,0,0,0
1114 MV Pax6 Gly-Gaba_2,0,53,0,0,0,0,0,127,0,4,0,0,0,0,23,3,0,4,0,0,0,0,0,0,0
1115 CBN Dmbx1 Gaba_1,0,465,0,0,0,0,1,39,0,3,0,0,0,0,20,0,0,189,0,0,0,0,0,0,0
1116 RPA Pax6 Hoxb5 Gly-Gaba_1,0,0,0,0,0,0,0,316,0,17,0,0,0,0,1,0,0,0,16,6,0,38,0,0,2
1117 CU-ECU Pax2 Gly-Gaba_1,0,5,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0
1118 PRP Gata3 Slc6a5 Gly-Gaba_1,0,0,0,0,0,0,0,149,0,0,0,0,0,0,42,27,0,0,0,0,0,0,0,0,0
1119 MARN-PPY Ngfr Gly-Gaba_1,0,0,0,0,0,0,0,249,0,44,0,0,0,0,0,0,0,0,16,0,0,6,0,0,0
1120 PARN-MDRNd-NTS Gbx2 Gly-Gaba_1,0,1,0,0,0,0,0,346,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
1121 PARN-MDRNd-NTS Gbx2 Gly-Gaba_2,0,3,0,0,0,0,0,303,0,3,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0
1122 PARN-MDRNd-NTS Gbx2 Gly-Gaba_3,0,6,0,0,0,0,0,275,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
1123 PARN-MDRNd-NTS Gbx2 Gly-Gaba_4,0,2,0,0,0,0,2,211,0,2,0,0,0,0,0,0,1,0,11,0,0,0,0,0,0
1124 PARN-MDRNd-NTS Gbx2 Gly-Gaba_5,0,1,0,0,0,0,0,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
1125 PARN-MDRNd-NTS Gbx2 Gly-Gaba_6,0,3,0,0,0,0,0,191,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,0,0
1126 PARN-MDRNd-NTS Gbx2 Gly-Gaba_7,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
1127 MV Nr4a2 Gly-Gaba_1,0,0,0,0,0,0,0,15,0,39,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1128 MV Xdh Gly-Gaba_1,0,0,0,0,0,0,0,65,0,60,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1129 IRN Dmbx1 Pax2 Gly-Gaba_1,0,0,0,0,0,0,0,353,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1
1130 NTS-PARN Neurod2 Gly-Gaba_1,0,105,0,0,0,0,0,105,0,0,0,0,0,0,0,0,23,0,1,0,0,0,0,0,1
1131 NTS-PARN Neurod2 Gly-Gaba_2,0,3,0,0,0,0,5,169,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1132 NTS-PARN Neurod2 Gly-Gaba_3,0,2,0,0,5,0,1,450,0,58,0,0,0,0,1,0,0,13,37,14,0,0,0,0,1
1133 NTS-PARN Neurod2 Gly-Gaba_4,0,19,0,0,0,0,0,224,0,0,0,0,0,0,0,1,29,0,0,0,0,0,0,0,0
1134 NTS-PARN Neurod2 Gly-Gaba_5,0,35,0,0,0,0,0,108,0,0,0,0,0,0,2,2,21,1,1,0,0,0,0,0,0
1135 NTS-PARN Neurod2 Gly-Gaba_6,0,4,0,0,0,0,0,319,0,0,0,0,0,0,2,2,0,1,5,0,0,0,0,0,0
1136 SPVI-SPVC Sall3 Nfib Gly-Gaba_1,0,40,0,0,0,0,0,156,0,0,0,0,0,0,6,8,1,15,9,0,0,0,0,0,11
