taxonomy_level,cell_set,cell_count,percentage_of_total
cluster,2109 LHA Barhl2 Glut_2,99,0.003
cluster,1208 MEA-BST Sox6 Gaba_4,99,0.003
cluster,0164 L2/3 IT PIR-ENTl Glut_7,99,0.003
cluster,1374 ACB-BST-FS D1 Gaba_1,99,0.003
cluster,1676 AHN-SBPV-PVHd Pdrm12 Gaba_6,99,0.003
cluster,1251 MEA-BST Lhx6 Sp9 Gaba_3,99,0.003
cluster,2298 VMH Fezf1 Glut_3,98,0.003
cluster,1056 LSX Otx2 Gaba_3,98,0.003
cluster,1386 CEA-BST Ebf1 Pdyn Gaba_1,98,0.003
cluster,0372 L5 ET CTX Glut_4,98,0.003
cluster,1890 PVpo-VMPO-MPN Hmx2 Gaba_2,98,0.003
cluster,0967 STR D2 Gaba_1,98,0.003
cluster,4791 DTN-LDT-IPN Otp Pax3 Gaba_4,98,0.003
cluster,4076 PB Evx2 Glut_8,98,0.003
cluster,4889 MY Lhx1 Gly-Gaba_2,98,0.003
cluster,1859 TU-ARH Otp Six6 Gaba_3,98,0.003
cluster,1704 AHN Onecut3 Gaba_1,98,0.003
cluster,2190 SI-MA-LPO-LHA Skor1 Glut_6,98,0.003
cluster,1440 SI-MPO-LPO Lhx8 Gaba_3,98,0.003
cluster,3297 IC Tfap2d Maf Glut_2,98,0.003
cluster,1174 LSX Sall3 Lmo1 Gaba_1,98,0.003
cluster,3083 PAG Pou4f1 Bnc2 Glut_1,98,0.003
cluster,2318 VMH Nr5a1 Glut_5,98,0.003
cluster,3207 SC Bnc2 Glut_3,98,0.003
cluster,3963 PB-SUT Tlx3 Lhx2 Glut_1,98,0.003
cluster,5003 RPA Pax6 Hoxb5 Gly-Gaba_1,98,0.003
cluster,3439 SNr-VTA Pax5 Npas1 Gaba_1,97,0.003
cluster,3720 SCm-PAG Cdh23 Gaba_4,97,0.003
cluster,3254 SCig Foxb1 Otx2 Glut_1,97,0.003
cluster,1845 TU-ARH Otp Six6 Gaba_2,97,0.003
cluster,0824 Sst Gaba_17,97,0.003
cluster,3633 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_1,97,0.003
cluster,1426 SI-MPO-LPO Lhx8 Gaba_1,97,0.003
cluster,1310 MEA-BST Lhx6 Nfib Gaba_5,97,0.003
cluster,1541 BST-MPN Six3 Nrgn Gaba_3,97,0.003
cluster,1093 LSX Nkx2-1 Gaba_4,97,0.003
cluster,0174 IT AON-TT-DP Glut_2,97,0.003
cluster,2438 STN-PSTN Pitx2 Glut_2,97,0.003
cluster,3435 SNr-VTA Pax5 Npas1 Gaba_1,97,0.003
cluster,3433 SNr-VTA Pax5 Npas1 Gaba_1,97,0.003
cluster,2137 SI-MA-LPO-LHA Skor1 Glut_1,97,0.003
cluster,1969 ARH-PVp Tbx3 Gaba_3,97,0.003
cluster,4934 PPY-PGRNl Vip Glyc-Gaba_1,97,0.003
cluster,1664 AHN-SBPV-PVHd Pdrm12 Gaba_4,97,0.003
cluster,2001 MEA-COA-BMA Ccdc42 Glut_1,97,0.003
cluster,1110 LSX Nkx2-1 Gaba_8,97,0.003
cluster,2175 SI-MA-LPO-LHA Skor1 Glut_5,97,0.003
cluster,4236 NTS Phox2b Glut_1,97,0.003
cluster,2414 PH-ant-LHA Otp Bsx Glut_5,97,0.003
cluster,3677 SC-PAG Lef1 Emx2 Gaba_1,96,0.003
cluster,3173 PAG Pou4f2 Glut_5,96,0.003
cluster,0256 ENTmv-PA-COAp Glut_2,96,0.003
cluster,1479 MPO-ADP Lhx8 Gaba_4,96,0.003
cluster,4723 NI-RPO Gata3 Nr4a2 Gaba_2,96,0.003
cluster,0611 OB-STR-CTX Inh IMN_4,96,0.003
cluster,4209 PRP-NI-PRNc-GRN Otp Glut_2,96,0.003
cluster,2966 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_5,96,0.003
cluster,2247 MPN-MPO-PVpo Hmx2 Glut_3,96,0.003
cluster,0873 NDB-SI-MA-STRv Lhx8 Gaba_2,96,0.003
cluster,1749 ZI Pax6 Gaba_5,96,0.003
cluster,3629 PRT Tcf7l2 Gaba_4,96,0.003
cluster,2598 MH Tac2 Glut_5,96,0.003
cluster,3613 PRT Tcf7l2 Gaba_3,96,0.003
cluster,1255 MEA-BST Lhx6 Sp9 Gaba_4,96,0.003
cluster,3476 IC Six3 En2 Gaba_1,96,0.003
cluster,2262 MPN-MPO-PVpo Hmx2 Glut_6,96,0.003
cluster,1143 LSX Prdm12 Slit2 Gaba_6,96,0.003
cluster,1629 PVHd-SBPV Six3 Prox1 Gaba_1,95,0.003
cluster,2901 PRC-PAG Tcf7l2 Irx2 Glut_1,95,0.003
cluster,3663 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_6,95,0.003
cluster,4945 MV-SPIV-PRP Dmbx1 Gly-Gaba_1,95,0.003
cluster,2557 PH-SUM Foxa1 Glut_5,95,0.003
cluster,1058 LSX Otx2 Gaba_3,95,0.003
cluster,3693 SC-PAG Lef1 Emx2 Gaba_3,95,0.003
cluster,2343 AHN-RCH-LHA Otp Fezf1 Glut_1,95,0.003
cluster,2319 VMH Nr5a1 Glut_6,95,0.003
cluster,0888 NDB-SI-MA-STRv Lhx8 Gaba_3,95,0.003
cluster,2106 LHA Barhl2 Glut_2,95,0.003
cluster,4552 DMX VII Tbx20 Chol_1,95,0.003
cluster,3617 PRT Tcf7l2 Gaba_3,95,0.003
cluster,5097 NTS-PARN Neurod2 Gly-Gaba_3,95,0.003
cluster,4103 PCG-PRNr Vsx2 Nkx6-1 Glut_2,95,0.003
cluster,2276 ARH-PVp Tbx3 Glut_1,94,0.003
cluster,1252 MEA-BST Lhx6 Sp9 Gaba_3,94,0.003
cluster,2383 PVH-SO-PVa Otp Glut_5,94,0.003
cluster,4673 CS-PRNr-PCG Tmem163 Otp Gaba_1,94,0.003
cluster,2601 LH Pou4f1 Sox1 Glut_2,94,0.003
cluster,3564 PAG-RN Nkx2-2 Otx1 Gaba_1,94,0.003
cluster,2612 LH Pou4f1 Sox1 Glut_4,94,0.003
cluster,1469 MPO-ADP Lhx8 Gaba_3,94,0.003
cluster,2333 LHA-AHN-PVH Otp Trh Glut_2,94,0.003
cluster,1222 MEA-BST Sox6 Gaba_6,94,0.003
cluster,2924 PRC-PAG Tcf7l2 Irx2 Glut_5,94,0.003
cluster,1502 BST Tac2 Gaba_2,94,0.003
cluster,3701 SCm-PAG Cdh23 Gaba_1,94,0.003
cluster,0655 Vip Gaba_9,94,0.003
cluster,5021 PARN-MDRNd-NTS Gbx2 Gly-Gaba_1,94,0.003
cluster,4089 PB Evx2 Glut_9,94,0.003
cluster,3786 SC Tnnt1 Gli3 Gaba_2,94,0.003
cluster,2303 VMH Nr5a1 Glut_1,94,0.003
cluster,0604 OB-STR-CTX Inh IMN_2,94,0.003
cluster,2160 SI-MA-LPO-LHA Skor1 Glut_3,94,0.003
cluster,0838 STR Prox1 Lhx6 Gaba_3,94,0.003
cluster,4625 CS-RPO Meis2 Gaba_4,93,0.002
cluster,0685 Sncg Gaba_8,93,0.002
cluster,2332 LHA-AHN-PVH Otp Trh Glut_2,93,0.002
cluster,4227 NTS Phox2b Glut_1,93,0.002
cluster,3165 PAG Pou4f2 Glut_3,93,0.002
cluster,1652 AHN-SBPV-PVHd Pdrm12 Gaba_2,93,0.002
cluster,2316 VMH Nr5a1 Glut_4,93,0.002
cluster,1717 ZI Pax6 Gaba_1,93,0.002
cluster,2815 CUN Evx2 Lhx2 Glut_1,93,0.002
cluster,4397 PGRN-PARN-MDRN Hoxb5 Glut_7,93,0.002
cluster,1141 LSX Prdm12 Slit2 Gaba_5,93,0.002
cluster,4171 PRNr Otp Nfib Glut_1,93,0.002
cluster,5173 DCO Il22 Gly-Gaba_3,93,0.002
cluster,4971 MV Nkx6-1 Gly-Gaba_1,93,0.002
cluster,2007 MEA-COA-BMA Ccdc42 Glut_3,92,0.002
cluster,2957 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_4,92,0.002
cluster,1313 MEA-BST Lhx6 Nfib Gaba_6,92,0.002
cluster,2024 COAa-PAA-MEA Barhl2 Glut_2,92,0.002
cluster,1417 BST-SI-AAA Six3 Slc22a3 Gaba_2,92,0.002
cluster,1277 MEA-BST Lhx6 Nr2e1 Gaba_2,92,0.002
cluster,1430 SI-MPO-LPO Lhx8 Gaba_2,92,0.002
cluster,2386 PVH-SO-PVa Otp Glut_6,92,0.002
cluster,4054 PB Evx2 Glut_4,92,0.002
cluster,1595 RT-ZI Gnb3 Gaba_4,92,0.002
cluster,3535 PAG-ND-PCG Onecut1 Gaba_1,92,0.002
cluster,1598 RT-ZI Gnb3 Gaba_4,92,0.002
cluster,2529 PMd-LHA Foxb1 Glut_2,92,0.002
cluster,3031 PAG-SC Pou4f1 Zic1 Glut_2,92,0.002
cluster,3043 PAG-MRN Tfap2b Glut_1,91,0.002
cluster,2203 MEA Otp Foxp2 Glut_1,91,0.002
cluster,3092 PAG Pou4f1 Bnc2 Glut_2,91,0.002
cluster,3157 PAG Pou4f2 Glut_2,91,0.002
cluster,3776 PRT Mecom Gaba_3,91,0.002
cluster,1165 LSX Prdm12 Zeb2 Gaba_3,91,0.002
cluster,3571 PAG-RN Nkx2-2 Otx1 Gaba_2,91,0.002
cluster,2143 SI-MA-LPO-LHA Skor1 Glut_1,91,0.002
cluster,2803 PAG Pou4f3 Glut_1,91,0.002
cluster,3242 SCig-an-PPT Foxb1 Glut_1,91,0.002
cluster,1870 PVpo-VMPO-MPN Hmx2 Gaba_1,91,0.002
cluster,2107 LHA Barhl2 Glut_2,91,0.002
cluster,0618 OB-STR-CTX Inh IMN_5,91,0.002
cluster,1831 PVHd-DMH Lhx6 Gaba_3,91,0.002
cluster,0860 Sst Chodl Gaba_5,91,0.002
cluster,2820 CUN Evx2 Lhx2 Glut_2,91,0.002
cluster,4618 CS-RPO Meis2 Gaba_3,90,0.002
cluster,3174 PAG Pou4f2 Glut_5,90,0.002
cluster,1921 DMH Hmx2 Gaba_1,90,0.002
cluster,3333 CUN-PPN Evx2 Meis2 Glut_1,90,0.002
cluster,3876 SNc-VTA-RAmb Foxa1 Dopa_7,90,0.002
cluster,3944 PB Lmx1a Glut_5,90,0.002
cluster,1879 PVpo-VMPO-MPN Hmx2 Gaba_1,90,0.002
cluster,1808 DMH-LHA Gsx1 Gaba_2,90,0.002
cluster,3425 MRN-VTN-PPN Pax5 Cdh23 Gaba_2,90,0.002
cluster,0601 OB-STR-CTX Inh IMN_2,90,0.002
cluster,3516 PAG-MRN-RN Foxa2 Gaba_2,90,0.002
cluster,1157 LSX Prdm12 Zeb2 Gaba_1,90,0.002
cluster,3771 PRT Mecom Gaba_2,90,0.002
cluster,3264 SCiw Pitx2 Glut_1,89,0.002
cluster,2484 PH Pitx2 Glut_1,89,0.002
cluster,1886 PVpo-VMPO-MPN Hmx2 Gaba_1,89,0.002
cluster,3212 SCig Foxb1 Glut_1,89,0.002
cluster,3804 SCsg Gabrr2 Gaba_1,89,0.002
cluster,1264 MEA-BST Lhx6 Sp9 Gaba_7,89,0.002
cluster,1077 LSX Nkx2-1 Gaba_2,89,0.002
cluster,1194 MEA-BST Sox6 Gaba_2,89,0.002
cluster,2037 COAa-PAA-MEA Barhl2 Glut_5,89,0.002
cluster,1634 PVHd-SBPV Six3 Prox1 Gaba_2,89,0.002
cluster,4850 MY Lhx1 Gly-Gaba_1,89,0.002
cluster,3171 PAG Pou4f2 Glut_4,89,0.002
cluster,1800 DMH-LHA Gsx1 Gaba_2,89,0.002
cluster,4743 LDT-PCG-CS Gata3 Lhx1 Gaba_3,89,0.002
cluster,3662 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_5,89,0.002
cluster,2817 CUN Evx2 Lhx2 Glut_1,89,0.002
cluster,1267 MEA-BST Lhx6 Sp9 Gaba_7,89,0.002
cluster,3817 SCsg Gabrr2 Gaba_3,89,0.002
cluster,3028 PAG-SC Pou4f1 Zic1 Glut_2,88,0.002
cluster,3384 ND-INC Foxd2 Glut_1,88,0.002
cluster,2609 LH Pou4f1 Sox1 Glut_4,88,0.002
cluster,3831 IPN Otp Crisp1 Gaba_2,88,0.002
cluster,4815 PRP Otp Gly-Gaba_1,88,0.002
cluster,0857 Sst Chodl Gaba_3,88,0.002
cluster,4486 MV-SPIV Phox2b Ebf3 Lbx1 Glut_2,88,0.002
cluster,1246 MEA-BST Lhx6 Sp9 Gaba_2,88,0.002
cluster,1187 LSX Sall3 Lmo1 Gaba_6,88,0.002
cluster,3684 SC-PAG Lef1 Emx2 Gaba_2,88,0.002
cluster,2161 SI-MA-LPO-LHA Skor1 Glut_3,88,0.002
cluster,3253 SCig Foxb1 Otx2 Glut_1,88,0.002
cluster,0225 LA-BLA-BMA-PA Glut_1,88,0.002
cluster,2755 MB-ant-ve Dmrta2 Glut_1,88,0.002
cluster,2465 PMv-TMv Pitx2 Glut_2,88,0.002
cluster,4856 MY Lhx1 Gly-Gaba_1,88,0.002
cluster,3697 SC-PAG Lef1 Emx2 Gaba_4,88,0.002
cluster,3023 PAG-SC Pou4f1 Zic1 Glut_2,88,0.002
cluster,2217 MEA-BST Otp Zic2 Glut_3,87,0.002
cluster,1434 SI-MPO-LPO Lhx8 Gaba_2,87,0.002
cluster,4107 PCG-PRNr Vsx2 Nkx6-1 Glut_2,87,0.002
cluster,0796 Sst Gaba_8,87,0.002
cluster,2401 PH-ant-LHA Otp Bsx Glut_3,87,0.002
cluster,3568 PAG-RN Nkx2-2 Otx1 Gaba_2,87,0.002
cluster,3116 PAG Pou4f1 Ebf2 Glut_2,87,0.002
cluster,1259 MEA-BST Lhx6 Sp9 Gaba_5,87,0.002
cluster,2130 ADP-MPO Trp73 Glut_3,87,0.002
cluster,2821 CUN Evx2 Lhx2 Glut_2,87,0.002
cluster,2089 AVPV-MEPO-SFO Tbr1 Glut_3,87,0.002
cluster,1043 LSX Sall3 Pax6 Gaba_1,87,0.002
cluster,3309 IC Tfap2d Maf Glut_4,87,0.002
cluster,3000 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_10,86,0.002
cluster,4657 PRNc Otp Gly-Gaba_4,86,0.002
cluster,3972 PB Pax5 Glut_2,86,0.002
cluster,3458 PAG-PPN Pax5 Sox21 Gaba_4,86,0.002
cluster,0590 OB Dopa-Gaba_2,86,0.002
cluster,1781 ZI Pax6 Gaba_10,86,0.002
cluster,1113 LSX Nkx2-1 Gaba_11,86,0.002
cluster,4809 PSV Pax2 Gly-Gaba_2,86,0.002
cluster,3392 PPN-CUN-PCG Otp En1 Gaba_1,86,0.002
cluster,4157 PB-NTS Phox2b Ebf3 Lmx1b Glut_1,86,0.002
cluster,3606 PRT Tcf7l2 Gaba_1,86,0.002
cluster,2784 PAG-SC Neurod2 Meis2 Glut_1,86,0.002
cluster,1650 AHN-SBPV-PVHd Pdrm12 Gaba_1,86,0.002
cluster,4701 CS-PRNr-DR En1 Sox2 Gaba_2,86,0.002
cluster,1299 MEA-BST Lhx6 Nfib Gaba_3,86,0.002
cluster,2570 MM-ant Foxb1 Glut_1,86,0.002
cluster,1685 SBPV-PVa Six6 Satb2 Gaba_1,86,0.002
cluster,2336 LHA-AHN-PVH Otp Trh Glut_3,86,0.002
cluster,4804 NLL Gata3 Gly-Gaba_1,85,0.002
cluster,0500 HPF CR Glut_1,85,0.002
cluster,4446 SPVI-SPVC Tlx3 Ebf3 Glut_7,85,0.002
cluster,3735 SCs Dmbx1 Gaba_4,85,0.002
cluster,4650 PRNc Otp Gly-Gaba_3,85,0.002
cluster,3495 IC Six3 En2 Gaba_5,85,0.002
cluster,1176 LSX Sall3 Lmo1 Gaba_2,85,0.002
cluster,1018 IA Mgp Gaba_1,85,0.002
cluster,3278 SCiw Pitx2 Glut_2,85,0.002
cluster,5179 CB PLI Gly-Gaba_1,85,0.002
cluster,1964 ARH-PVp Tbx3 Gaba_1,85,0.002
cluster,1655 AHN-SBPV-PVHd Pdrm12 Gaba_2,85,0.002
cluster,0936 PAL-STR Gaba-Chol_3,85,0.002
cluster,4480 MV-SPIV Phox2b Ebf3 Lbx1 Glut_1,85,0.002
cluster,2327 LHA-AHN-PVH Otp Trh Glut_1,85,0.002
cluster,1671 AHN-SBPV-PVHd Pdrm12 Gaba_5,85,0.002
cluster,0900 NDB-SI-MA-STRv Lhx8 Gaba_6,84,0.002
cluster,2861 PAG-MRN Pou3f1 Glut_1,84,0.002
cluster,3136 PAG Pou4f1 Ebf2 Glut_6,84,0.002
cluster,3499 IC Six3 En2 Gaba_5,84,0.002
cluster,2274 ARH-PVp Tbx3 Glut_1,84,0.002
cluster,1125 LSX Prdm12 Slit2 Gaba_2,84,0.002
cluster,1583 RT-ZI Gnb3 Gaba_1,84,0.002
cluster,1487 MPN-MPO-LPO Lhx6 Zfhx3 Gaba_1,84,0.002
cluster,1060 LSX Otx2 Gaba_3,84,0.002
cluster,3302 IC Tfap2d Maf Glut_2,84,0.002
cluster,4857 MY Lhx1 Gly-Gaba_1,84,0.002
cluster,3170 PAG Pou4f2 Glut_4,84,0.002
cluster,4862 MY Lhx1 Gly-Gaba_1,84,0.002
cluster,1489 MPN-MPO-LPO Lhx6 Zfhx3 Gaba_2,84,0.002
cluster,4789 DTN-LDT-IPN Otp Pax3 Gaba_3,84,0.002
cluster,4655 PRNc Otp Gly-Gaba_4,84,0.002
cluster,2912 PRC-PAG Tcf7l2 Irx2 Glut_2,84,0.002
cluster,5029 PARN-MDRNd-NTS Gbx2 Gly-Gaba_2,84,0.002
cluster,1815 PVHd-DMH Lhx6 Gaba_1,84,0.002
cluster,2356 AHN-RCH-LHA Otp Fezf1 Glut_4,84,0.002
cluster,1465 MPO-ADP Lhx8 Gaba_2,83,0.002
cluster,2992 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_8,83,0.002
cluster,2546 PH-SUM Foxa1 Glut_3,83,0.002
cluster,1345 CEA-BST Six3 Cyp26b1 Gaba_5,83,0.002
cluster,3890 MB-MY Tph2 Glut-Sero_2,83,0.002
cluster,4453 CU-ECU-SPVI Foxb1 Glut_1,83,0.002
cluster,3867 SNc-VTA-RAmb Foxa1 Dopa_5,83,0.002
cluster,3755 SCs Pax7 Nfia Gaba_2,83,0.002
cluster,3430 MRN-VTN-PPN Pax5 Cdh23 Gaba_2,83,0.002
cluster,3675 SC-PAG Lef1 Emx2 Gaba_1,83,0.002
cluster,0591 OB Dopa-Gaba_3,83,0.002
cluster,3872 SNc-VTA-RAmb Foxa1 Dopa_6,83,0.002
cluster,3668 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_7,83,0.002
cluster,2357 AHN-RCH-LHA Otp Fezf1 Glut_4,83,0.002
cluster,4656 PRNc Otp Gly-Gaba_4,83,0.002
cluster,3784 SC Tnnt1 Gli3 Gaba_2,83,0.002
cluster,3472 IC Six3 En2 Gaba_1,83,0.002
cluster,4210 PRP-NI-PRNc-GRN Otp Glut_2,83,0.002
cluster,4381 PGRN-PARN-MDRN Hoxb5 Glut_5,83,0.002
cluster,1867 TMd-DMH Foxd2 Gaba_1,83,0.002
cluster,1183 LSX Sall3 Lmo1 Gaba_5,82,0.002
cluster,2472 PMv-TMv Pitx2 Glut_3,82,0.002
cluster,4664 PB Sst Gly-Gaba_1,82,0.002
cluster,4843 PRP Otp Gly-Gaba_5,82,0.002
cluster,1851 TU-ARH Otp Six6 Gaba_2,82,0.002
cluster,0855 Sst Chodl Gaba_3,82,0.002
cluster,3404 PPN-CUN-PCG Otp En1 Gaba_3,82,0.002
cluster,1647 AHN-SBPV-PVHd Pdrm12 Gaba_1,82,0.002
cluster,1368 CEA-AAA-BST Six3 Sp9 Gaba_5,82,0.002
cluster,3711 SCm-PAG Cdh23 Gaba_2,82,0.002
cluster,3635 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_1,82,0.002
cluster,0929 PAL-STR Gaba-Chol_2,82,0.002
cluster,3394 PPN-CUN-PCG Otp En1 Gaba_2,82,0.002
cluster,3372 SCop Sln Glut_1,82,0.002
cluster,1463 MPO-ADP Lhx8 Gaba_2,82,0.002
cluster,1875 PVpo-VMPO-MPN Hmx2 Gaba_1,82,0.002
cluster,5221 Astro-TE NN_1,82,0.002
cluster,3506 IC Six3 En2 Gaba_7,82,0.002
cluster,4622 CS-RPO Meis2 Gaba_4,82,0.002
cluster,2767 IF-RL-CLI-PAG Foxa1 Glut_1,82,0.002
cluster,3457 PAG-PPN Pax5 Sox21 Gaba_4,82,0.002
cluster,2030 COAa-PAA-MEA Barhl2 Glut_3,82,0.002
cluster,2323 LHA Pmch Glut_2,82,0.002
cluster,2031 COAa-PAA-MEA Barhl2 Glut_3,82,0.002
cluster,1511 PVR Six3 Sox3 Gaba_3,82,0.002
cluster,1507 PVR Six3 Sox3 Gaba_1,82,0.002
cluster,1317 SI-MA-ACB Ebf1 Bnc2 Gaba_1,82,0.002
cluster,4892 MY Lhx1 Gly-Gaba_3,82,0.002
cluster,2742 PRC-PAG Pax6 Glut_3,81,0.002
cluster,1204 MEA-BST Sox6 Gaba_3,81,0.002
cluster,4137 PRNc-PARN Tlx1 Glut_1,81,0.002
cluster,1772 ZI Pax6 Gaba_8,81,0.002
cluster,2144 SI-MA-LPO-LHA Skor1 Glut_1,81,0.002
cluster,1761 ZI Pax6 Gaba_7,81,0.002
cluster,1924 DMH Hmx2 Gaba_1,81,0.002
cluster,1057 LSX Otx2 Gaba_3,81,0.002
cluster,1906 PVpo-VMPO-MPN Hmx2 Gaba_3,81,0.002
cluster,4858 MY Lhx1 Gly-Gaba_1,81,0.002
cluster,0555 OB-in Frmd7 Gaba_4,81,0.002
cluster,3601 PRT Tcf7l2 Gaba_1,81,0.002
cluster,1683 SBPV-PVa Six6 Satb2 Gaba_1,81,0.002
cluster,4304 NTS Phox2b Glut_10,81,0.002
cluster,3358 SCop Pou4f2 Neurod2 Glut_1,81,0.002
cluster,2563 PH-SUM Foxa1 Glut_6,81,0.002
cluster,2503 PH-LHA Foxb1 Glut_1,81,0.002
cluster,2780 IF-RL-CLI-PAG Foxa1 Glut_5,81,0.002
cluster,4986 PAS-MV Ebf2 Gly-Gaba_2,81,0.002
cluster,3521 PAG-MRN-RN Foxa2 Gaba_3,81,0.002
cluster,3040 PAG-MRN Tfap2b Glut_1,80,0.002
cluster,4860 MY Lhx1 Gly-Gaba_1,80,0.002
cluster,1929 DMH Hmx2 Gaba_2,80,0.002
cluster,3459 PAG-PPN Pax5 Sox21 Gaba_4,80,0.002
cluster,2149 SI-MA-LPO-LHA Skor1 Glut_2,80,0.002
cluster,1835 PVHd-DMH Lhx6 Gaba_4,80,0.002
cluster,1025 IA Mgp Gaba_5,80,0.002
cluster,0703 RHP-COA Ndnf Gaba_5,80,0.002
cluster,1499 BST Tac2 Gaba_2,80,0.002
cluster,0932 PAL-STR Gaba-Chol_2,80,0.002
cluster,2967 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_5,80,0.002
cluster,3424 MRN-VTN-PPN Pax5 Cdh23 Gaba_1,80,0.002
cluster,1119 LSX Prdm12 Slit2 Gaba_1,80,0.002
cluster,5317 DC NN_1,80,0.002
cluster,1128 LSX Prdm12 Slit2 Gaba_2,80,0.002
cluster,2344 AHN-RCH-LHA Otp Fezf1 Glut_1,80,0.002
cluster,3326 CUN-PPN Evx2 Meis2 Glut_1,80,0.002
cluster,3151 PAG Pou4f2 Glut_1,80,0.002
cluster,3209 SC Bnc2 Glut_4,80,0.002
cluster,1388 CEA-BST Ebf1 Pdyn Gaba_2,80,0.002
cluster,3344 CUN-PPN Evx2 Meis2 Glut_4,79,0.002
cluster,5167 DCO Il22 Gly-Gaba_1,79,0.002
cluster,3121 PAG Pou4f1 Ebf2 Glut_3,79,0.002
cluster,3911 MB-MY Tph2 Glut-Sero_7,79,0.002
cluster,4116 PCG-PRNr Vsx2 Nkx6-1 Glut_4,79,0.002
cluster,1475 MPO-ADP Lhx8 Gaba_4,79,0.002
cluster,1515 PVR Six3 Sox3 Gaba_4,79,0.002
cluster,3475 IC Six3 En2 Gaba_1,79,0.002
cluster,3589 PAG-RN Nkx2-2 Otx1 Gaba_5,79,0.002
cluster,2151 SI-MA-LPO-LHA Skor1 Glut_2,79,0.002
cluster,1735 ZI Pax6 Gaba_3,79,0.002
cluster,2215 MEA-BST Otp Zic2 Glut_2,79,0.002
cluster,2551 PH-SUM Foxa1 Glut_4,79,0.002
cluster,3359 SCop Pou4f2 Neurod2 Glut_1,79,0.002
cluster,5247 Tanycyte NN_2,79,0.002
cluster,1225 MEA-BST Sox6 Gaba_6,79,0.002
cluster,2322 LHA Pmch Glut_1,79,0.002
cluster,4621 CS-RPO Meis2 Gaba_3,78,0.002
cluster,2136 SI-MA-LPO-LHA Skor1 Glut_1,78,0.002
cluster,1142 LSX Prdm12 Slit2 Gaba_5,78,0.002
cluster,3227 SCig Foxb1 Glut_3,78,0.002
cluster,2945 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_2,78,0.002
cluster,1224 MEA-BST Sox6 Gaba_6,78,0.002
cluster,4391 PGRN-PARN-MDRN Hoxb5 Glut_6,78,0.002
cluster,1508 PVR Six3 Sox3 Gaba_2,78,0.002
cluster,4079 PB Evx2 Glut_8,78,0.002
cluster,2539 PH-SUM Foxa1 Glut_1,78,0.002
cluster,3665 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_6,78,0.002
cluster,4828 PRP Otp Gly-Gaba_3,78,0.002
cluster,2905 PRC-PAG Tcf7l2 Irx2 Glut_1,78,0.002
cluster,1635 PVHd-SBPV Six3 Prox1 Gaba_2,78,0.002
cluster,4481 MV-SPIV Phox2b Ebf3 Lbx1 Glut_1,78,0.002
cluster,2114 ADP-MPO Trp73 Glut_1,78,0.002
cluster,0897 NDB-SI-MA-STRv Lhx8 Gaba_5,78,0.002
cluster,1764 ZI Pax6 Gaba_7,78,0.002
cluster,3513 PAG-MRN-RN Foxa2 Gaba_1,78,0.002
cluster,2259 MPN-MPO-PVpo Hmx2 Glut_5,78,0.002
cluster,2935 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_1,78,0.002
cluster,3922 PB Lmx1a Glut_1,78,0.002
cluster,1044 LSX Sall3 Pax6 Gaba_2,77,0.002
cluster,1913 PVpo-VMPO-MPN Hmx2 Gaba_5,77,0.002
cluster,3215 SCig Foxb1 Glut_1,77,0.002
cluster,3967 PB Pax5 Glut_1,77,0.002
cluster,3505 IC Six3 En2 Gaba_6,77,0.002
cluster,1233 MEA-BST Sox6 Gaba_9,77,0.002
cluster,3015 PAG-SC Pou4f1 Zic1 Glut_1,77,0.002
cluster,5252 Ependymal NN_1,77,0.002
cluster,2960 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_4,77,0.002
cluster,1616 SCH Six6 Cdc14a Gaba_3,77,0.002
cluster,1743 ZI Pax6 Gaba_4,77,0.002
cluster,3905 MB-MY Tph2 Glut-Sero_4,77,0.002
cluster,1863 TMd-DMH Foxd2 Gaba_1,77,0.002
cluster,3931 PB Lmx1a Glut_3,77,0.002
cluster,1409 CEA-BST Rai14 Pdyn Crh Gaba_2,77,0.002
cluster,1120 LSX Prdm12 Slit2 Gaba_1,77,0.002
cluster,4080 PB Evx2 Glut_8,77,0.002
cluster,2771 IF-RL-CLI-PAG Foxa1 Glut_1,77,0.002
cluster,4490 MV-SPIV Zic4 Neurod2 Glut_1,77,0.002
cluster,1610 SCH Six6 Cdc14a Gaba_1,77,0.002
cluster,3142 PAG Pou4f1 Ebf2 Glut_8,77,0.002
cluster,3843 SNc-VTA-RAmb Foxa1 Dopa_1,77,0.002
cluster,3833 IPN Otp Crisp1 Gaba_2,76,0.002
