supertype,AQ,CB,CTXsp,HPF,HY,Isocortex,MB,MY,OLF,P,PAL,STR,TH,V3,V4,VL,brain-unassigned,cbf,cm,eps,fiber tracts-unassigned,lfbs,mfbs,scwm,unassigned
0460 ZI Pax6 Gaba_2,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0461 ZI Pax6 Gaba_3,0.0,0.0,0.0,0.0,0.6,0.0,0.01,0.0,0.0,0.01,0.18,0.0,0.09,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.02,0.07,0.01,0.0,0.0
0462 ZI Pax6 Gaba_4,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.01,0.0,0.0,0.0
0463 ZI Pax6 Gaba_5,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0
0464 ZI Pax6 Gaba_6,0.0,0.0,0.0,0.0,0.88,0.0,0.04,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0
0465 ZI Pax6 Gaba_7,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.11,0.0,0.0,0.0
0466 ZI Pax6 Gaba_8,0.0,0.0,0.0,0.0,0.73,0.0,0.02,0.0,0.0,0.0,0.04,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.04,0.01,0.0,0.0
0467 ZI Pax6 Gaba_9,0.0,0.0,0.0,0.0,0.59,0.0,0.03,0.0,0.0,0.0,0.02,0.0,0.28,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.02,0.04,0.0,0.0
0468 ZI Pax6 Gaba_10,0.0,0.0,0.0,0.0,0.97,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0
0469 ZI Pax6 Gaba_11,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.06,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.22,0.02,0.0,0.0
0470 DMH-LHA Gsx1 Gaba_1,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0471 DMH-LHA Gsx1 Gaba_2,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.02,0.0,0.0
0472 DMH-LHA Gsx1 Gaba_3,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0473 DMH-LHA Gsx1 Gaba_4,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0474 PVHd-DMH Lhx6 Gaba_1,0.0,0.0,0.0,0.0,0.94,0.0,0.02,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.01,0.0,0.0
0475 PVHd-DMH Lhx6 Gaba_2,0.0,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0476 PVHd-DMH Lhx6 Gaba_3,0.0,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0
0477 PVHd-DMH Lhx6 Gaba_4,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
0478 TU-ARH Otp Six6 Gaba_1,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0479 TU-ARH Otp Six6 Gaba_2,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0480 TU-ARH Otp Six6 Gaba_3,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0481 TMd-DMH Foxd2 Gaba_1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0482 PVpo-VMPO-MPN Hmx2 Gaba_1,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.09,0.0,0.03,0.0,0.0,0.0,0.01
0483 PVpo-VMPO-MPN Hmx2 Gaba_2,0.0,0.0,0.0,0.0,0.88,0.0,0.01,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.01,0.0,0.0,0.0,0.0
0484 PVpo-VMPO-MPN Hmx2 Gaba_3,0.0,0.0,0.0,0.0,0.89,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.0,0.05,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0
0485 PVpo-VMPO-MPN Hmx2 Gaba_4,0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.0,0.03,0.0,0.0,0.01,0.0,0.02,0.0,0.03,0.0,0.0,0.0,0.0
0486 PVpo-VMPO-MPN Hmx2 Gaba_5,0.0,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.03,0.0,0.0,0.01,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.0
0487 DMH Hmx2 Gaba_1,0.0,0.0,0.0,0.0,0.98,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
0488 DMH Hmx2 Gaba_2,0.0,0.0,0.0,0.0,0.94,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.0,0.0
0489 DMH Hmx2 Gaba_3,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0490 DMH Hmx2 Gaba_4,0.0,0.0,0.0,0.0,0.99,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0491 DMH Hmx2 Gaba_5,0.0,0.0,0.0,0.0,0.94,0.0,0.01,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
0492 DMH Hmx2 Gaba_6,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0493 ARH-PVp Tbx3 Gaba_1,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0494 ARH-PVp Tbx3 Gaba_2,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0495 ARH-PVp Tbx3 Gaba_3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0496 LGv-ZI Otx2 Gaba_1,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.62,0.01,0.0,0.0,0.03,0.0,0.0,0.0,0.12,0.07,0.08,0.0,0.0
0497 LGv-ZI Otx2 Gaba_2,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.05,0.0,0.0,0.0
0498 LGv-ZI Otx2 Gaba_3,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.42,0.04,0.06,0.0,0.0
0499 LGv-ZI Otx2 Gaba_4,0.0,0.0,0.0,0.0,0.46,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.15,0.0,0.0,0.0
0500 LGv-ZI Otx2 Gaba_5,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.04,0.0,0.01,0.0,0.08,0.15,0.03,0.0,0.0
0501 BST-po Iigp1 Glut_1,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.52,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.05,0.0,0.08,0.0,0.0
0502 TRS-BAC Sln Glut_1,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.1,0.22,0.02,0.38,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0
0503 TRS-BAC Sln Glut_2,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.26,0.05,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.42,0.0,0.0
0504 GPi Tbr1 Cngb3 Gaba-Glut_1,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.22,0.0,0.0,0.0
0505 MEA-COA-BMA Ccdc42 Glut_1,0.0,0.0,0.74,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0506 MEA-COA-BMA Ccdc42 Glut_2,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0507 MEA-COA-BMA Ccdc42 Glut_3,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0508 MEA-COA-BMA Ccdc42 Glut_4,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0509 COAa-PAA-MEA Barhl2 Glut_1,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0510 COAa-PAA-MEA Barhl2 Glut_2,0.0,0.0,0.45,0.0,0.0,0.04,0.0,0.0,0.36,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
0511 COAa-PAA-MEA Barhl2 Glut_3,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
0512 COAa-PAA-MEA Barhl2 Glut_4,0.0,0.0,0.36,0.03,0.0,0.05,0.0,0.0,0.38,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.02,0.0,0.0,0.0
0513 COAa-PAA-MEA Barhl2 Glut_5,0.0,0.0,0.53,0.0,0.0,0.01,0.0,0.0,0.3,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0
0514 COAa-PAA-MEA Barhl2 Glut_6,0.0,0.0,0.19,0.03,0.0,0.09,0.0,0.0,0.66,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0
0515 COAa-PAA-MEA Barhl2 Glut_7,0.0,0.0,0.03,0.0,0.09,0.0,0.0,0.0,0.05,0.0,0.17,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0
0516 COAa-PAA-MEA Barhl2 Glut_8,0.0,0.0,0.06,0.0,0.02,0.0,0.01,0.0,0.15,0.01,0.14,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0
0517 COAa-PAA-MEA Barhl2 Glut_9,0.0,0.01,0.41,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0518 MS-SF Bsx Glut_1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.35,0.49,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0
0519 AVPV-MEPO-SFO Tbr1 Glut_1,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.25,0.1,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0520 AVPV-MEPO-SFO Tbr1 Glut_2,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.0,0.01,0.0,0.0,0.03,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0
0521 AVPV-MEPO-SFO Tbr1 Glut_3,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.1,0.0,0.15,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
0522 AVPV-MEPO-SFO Tbr1 Glut_4,0.0,0.0,0.0,0.0,0.91,0.0,0.01,0.0,0.0,0.0,0.02,0.01,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0523 AVPV-MEPO-SFO Tbr1 Glut_5,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.03,0.0,0.29,0.14,0.0,0.02,0.0,0.01,0.05,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0
0524 LHA Barhl2 Glut_1,0.0,0.0,0.0,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0
0525 LHA Barhl2 Glut_2,0.0,0.0,0.0,0.0,0.82,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.09,0.0,0.0
0526 LHA Barhl2 Glut_3,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0
0527 ADP-MPO Trp73 Glut_1,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.1,0.13,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.04,0.0,0.0
0528 ADP-MPO Trp73 Glut_2,0.0,0.0,0.01,0.0,0.39,0.0,0.0,0.0,0.07,0.0,0.37,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0529 ADP-MPO Trp73 Glut_3,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.31,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.05,0.0,0.0
0530 SI-MA-LPO-LHA Skor1 Glut_1,0.0,0.0,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.39,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
0531 SI-MA-LPO-LHA Skor1 Glut_2,0.0,0.0,0.01,0.0,0.07,0.0,0.0,0.0,0.06,0.0,0.55,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.02
0532 SI-MA-LPO-LHA Skor1 Glut_3,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.39,0.05,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.0,0.0
0533 SI-MA-LPO-LHA Skor1 Glut_4,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.74,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
0534 SI-MA-LPO-LHA Skor1 Glut_5,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.65,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0535 SI-MA-LPO-LHA Skor1 Glut_6,0.0,0.0,0.02,0.0,0.11,0.0,0.0,0.0,0.02,0.0,0.43,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
0536 SI-MA-LPO-LHA Skor1 Glut_7,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.61,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.0,0.0
0537 SI-MA-LPO-LHA Skor1 Glut_8,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.04,0.0,0.54,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
0538 MEA Otp Foxp2 Glut_1,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.02,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
0539 MEA-BST Otp Zic2 Glut_1,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.01,0.0,0.39,0.22,0.02,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.06,0.0,0.0
0540 MEA-BST Otp Zic2 Glut_2,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.14,0.79,0.02,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.02,0.0,0.0
0541 MEA-BST Otp Zic2 Glut_3,0.0,0.0,0.02,0.0,0.01,0.0,0.0,0.0,0.02,0.0,0.14,0.76,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0
0542 LHA-MEA Otp Glut_1,0.0,0.0,0.01,0.0,0.34,0.0,0.01,0.0,0.0,0.0,0.11,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0543 LHA-MEA Otp Glut_2,0.0,0.0,0.01,0.0,0.03,0.0,0.03,0.0,0.0,0.0,0.07,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0544 DMH Nkx2-4 Glut_1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0545 DMH Nkx2-4 Glut_2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0546 MPN-MPO-PVpo Hmx2 Glut_1,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0
0547 MPN-MPO-PVpo Hmx2 Glut_2,0.0,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.01,0.0,0.0,0.0,0.0
0548 MPN-MPO-PVpo Hmx2 Glut_3,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.01,0.0,0.0,0.0,0.0
0549 MPN-MPO-PVpo Hmx2 Glut_4,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.01,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0550 MPN-MPO-PVpo Hmx2 Glut_5,0.0,0.0,0.0,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.04,0.0,0.06,0.0,0.08,0.0,0.0,0.0,0.0
0551 MPN-MPO-PVpo Hmx2 Glut_6,0.0,0.0,0.0,0.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.01,0.0,0.04,0.0,0.0,0.0,0.0
0552 DMH Hmx2 Glut_1,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
0553 DMH Hmx2 Glut_2,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
0554 ARH-PVp Tbx3 Glut_1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0555 ARH-PVp Tbx3 Glut_2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0556 ARH-PVp Tbx3 Glut_3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0557 ARH-PVp Tbx3 Glut_4,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0
0558 ARH-PVp Tbx3 Glut_5,0.0,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
0559 DMH-LHA Vgll2 Glut_1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0560 DMH-LHA Vgll2 Glut_2,0.0,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0
0561 DMH-LHA Vgll2 Glut_3,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.01,0.0,0.06,0.0,0.06,0.0,0.0
0562 DMH-LHA Vgll2 Glut_4,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0563 VMH Fezf1 Glut_1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0564 VMH Fezf1 Glut_2,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
0565 VMH Fezf1 Glut_3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0566 VMH Nr5a1 Glut_1,0.0,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.02,0.0,0.04,0.0,0.01,0.0,0.0
0567 VMH Nr5a1 Glut_2,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.03,0.0,0.01,0.0,0.0
0568 VMH Nr5a1 Glut_3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0569 VMH Nr5a1 Glut_4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0570 VMH Nr5a1 Glut_5,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0571 VMH Nr5a1 Glut_6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0572 LHA Pmch Glut_1,0.0,0.0,0.0,0.0,0.89,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.01,0.0,0.0
