ID	Type	cell_count
ID	TYPE	A PCL:0010060^^xsd:integer
WMB:CS20230722_CLUS_0341	owl:NamedIndividual	701
WMB:CS20230722_CLUS_0457	owl:NamedIndividual	700
WMB:CS20230722_CLUS_0352	owl:NamedIndividual	698
WMB:CS20230722_CLUS_2677	owl:NamedIndividual	698
WMB:CS20230722_CLUS_0408	owl:NamedIndividual	695
WMB:CS20230722_CLUS_0876	owl:NamedIndividual	695
WMB:CS20230722_CLUS_0244	owl:NamedIndividual	690
WMB:CS20230722_CLUS_0662	owl:NamedIndividual	688
WMB:CS20230722_CLUS_0852	owl:NamedIndividual	686
WMB:CS20230722_CLUS_0640	owl:NamedIndividual	686
WMB:CS20230722_CLUS_4603	owl:NamedIndividual	681
WMB:CS20230722_CLUS_0344	owl:NamedIndividual	678
WMB:CS20230722_CLUS_3208	owl:NamedIndividual	677
WMB:CS20230722_CLUS_0313	owl:NamedIndividual	676
WMB:CS20230722_CLUS_0274	owl:NamedIndividual	675
WMB:CS20230722_CLUS_0057	owl:NamedIndividual	675
WMB:CS20230722_CLUS_2674	owl:NamedIndividual	673
WMB:CS20230722_CLUS_0214	owl:NamedIndividual	673
WMB:CS20230722_CLUS_0193	owl:NamedIndividual	673
WMB:CS20230722_CLUS_0276	owl:NamedIndividual	672
WMB:CS20230722_CLUS_0363	owl:NamedIndividual	670
WMB:CS20230722_CLUS_5267	owl:NamedIndividual	669
WMB:CS20230722_CLUS_0006	owl:NamedIndividual	665
WMB:CS20230722_CLUS_0745	owl:NamedIndividual	664
WMB:CS20230722_CLUS_0021	owl:NamedIndividual	660
WMB:CS20230722_CLUS_0463	owl:NamedIndividual	660
WMB:CS20230722_CLUS_4401	owl:NamedIndividual	657
WMB:CS20230722_CLUS_0949	owl:NamedIndividual	655
WMB:CS20230722_CLUS_1425	owl:NamedIndividual	655
WMB:CS20230722_CLUS_0589	owl:NamedIndividual	654
WMB:CS20230722_CLUS_0713	owl:NamedIndividual	653
WMB:CS20230722_CLUS_1180	owl:NamedIndividual	653
WMB:CS20230722_CLUS_1375	owl:NamedIndividual	652
WMB:CS20230722_CLUS_0488	owl:NamedIndividual	652
WMB:CS20230722_CLUS_0567	owl:NamedIndividual	651
WMB:CS20230722_CLUS_1001	owl:NamedIndividual	650
WMB:CS20230722_CLUS_0811	owl:NamedIndividual	648
WMB:CS20230722_CLUS_3740	owl:NamedIndividual	645
WMB:CS20230722_CLUS_0115	owl:NamedIndividual	644
WMB:CS20230722_CLUS_0403	owl:NamedIndividual	644
WMB:CS20230722_CLUS_0735	owl:NamedIndividual	643
WMB:CS20230722_CLUS_1378	owl:NamedIndividual	641
WMB:CS20230722_CLUS_0800	owl:NamedIndividual	638
WMB:CS20230722_CLUS_0764	owl:NamedIndividual	637
WMB:CS20230722_CLUS_0336	owl:NamedIndividual	637
WMB:CS20230722_CLUS_0918	owl:NamedIndividual	636
WMB:CS20230722_CLUS_1344	owl:NamedIndividual	635
WMB:CS20230722_CLUS_3724	owl:NamedIndividual	635
WMB:CS20230722_CLUS_0628	owl:NamedIndividual	634
WMB:CS20230722_CLUS_0190	owl:NamedIndividual	634
WMB:CS20230722_CLUS_3756	owl:NamedIndividual	633
WMB:CS20230722_CLUS_0456	owl:NamedIndividual	632
WMB:CS20230722_CLUS_0308	owl:NamedIndividual	632
WMB:CS20230722_CLUS_0311	owl:NamedIndividual	631
WMB:CS20230722_CLUS_0777	owl:NamedIndividual	628
WMB:CS20230722_CLUS_3725	owl:NamedIndividual	627
WMB:CS20230722_CLUS_0415	owl:NamedIndividual	627
WMB:CS20230722_CLUS_5276	owl:NamedIndividual	626
WMB:CS20230722_CLUS_0798	owl:NamedIndividual	626
WMB:CS20230722_CLUS_3681	owl:NamedIndividual	625
WMB:CS20230722_CLUS_0195	owl:NamedIndividual	625
WMB:CS20230722_CLUS_0053	owl:NamedIndividual	623
WMB:CS20230722_CLUS_0179	owl:NamedIndividual	618
WMB:CS20230722_CLUS_0998	owl:NamedIndividual	615
WMB:CS20230722_CLUS_0269	owl:NamedIndividual	615
WMB:CS20230722_CLUS_0639	owl:NamedIndividual	614
WMB:CS20230722_CLUS_0719	owl:NamedIndividual	614
WMB:CS20230722_CLUS_4195	owl:NamedIndividual	610
WMB:CS20230722_CLUS_0419	owl:NamedIndividual	610
WMB:CS20230722_CLUS_0447	owl:NamedIndividual	609
WMB:CS20230722_CLUS_0531	owl:NamedIndividual	608
WMB:CS20230722_CLUS_2635	owl:NamedIndividual	606
WMB:CS20230722_CLUS_3316	owl:NamedIndividual	606
WMB:CS20230722_CLUS_0453	owl:NamedIndividual	606
WMB:CS20230722_CLUS_0401	owl:NamedIndividual	604
WMB:CS20230722_CLUS_0331	owl:NamedIndividual	603
WMB:CS20230722_CLUS_4811	owl:NamedIndividual	602
WMB:CS20230722_CLUS_0834	owl:NamedIndividual	602
WMB:CS20230722_CLUS_0376	owl:NamedIndividual	602
WMB:CS20230722_CLUS_0036	owl:NamedIndividual	601
WMB:CS20230722_CLUS_0017	owl:NamedIndividual	599
WMB:CS20230722_CLUS_0978	owl:NamedIndividual	597
WMB:CS20230722_CLUS_0558	owl:NamedIndividual	594
WMB:CS20230722_CLUS_0579	owl:NamedIndividual	593
WMB:CS20230722_CLUS_0189	owl:NamedIndividual	590
WMB:CS20230722_CLUS_0553	owl:NamedIndividual	589
WMB:CS20230722_CLUS_0459	owl:NamedIndividual	588
WMB:CS20230722_CLUS_0016	owl:NamedIndividual	588
WMB:CS20230722_CLUS_3370	owl:NamedIndividual	587
WMB:CS20230722_CLUS_0055	owl:NamedIndividual	586
WMB:CS20230722_CLUS_0254	owl:NamedIndividual	586
WMB:CS20230722_CLUS_0810	owl:NamedIndividual	585
WMB:CS20230722_CLUS_0136	owl:NamedIndividual	584
WMB:CS20230722_CLUS_0781	owl:NamedIndividual	584
WMB:CS20230722_CLUS_0289	owl:NamedIndividual	583
WMB:CS20230722_CLUS_0633	owl:NamedIndividual	582
WMB:CS20230722_CLUS_3315	owl:NamedIndividual	581
WMB:CS20230722_CLUS_2571	owl:NamedIndividual	580
WMB:CS20230722_CLUS_1992	owl:NamedIndividual	580
WMB:CS20230722_CLUS_0181	owl:NamedIndividual	578
WMB:CS20230722_CLUS_0089	owl:NamedIndividual	577
WMB:CS20230722_CLUS_0409	owl:NamedIndividual	576
WMB:CS20230722_CLUS_0248	owl:NamedIndividual	576
WMB:CS20230722_CLUS_0275	owl:NamedIndividual	575
WMB:CS20230722_CLUS_3009	owl:NamedIndividual	574
WMB:CS20230722_CLUS_3244	owl:NamedIndividual	573
WMB:CS20230722_CLUS_3368	owl:NamedIndividual	573
WMB:CS20230722_CLUS_2681	owl:NamedIndividual	572
WMB:CS20230722_CLUS_0368	owl:NamedIndividual	572
WMB:CS20230722_CLUS_0333	owl:NamedIndividual	570
WMB:CS20230722_CLUS_0682	owl:NamedIndividual	569
WMB:CS20230722_CLUS_0329	owl:NamedIndividual	569
WMB:CS20230722_CLUS_2682	owl:NamedIndividual	567
WMB:CS20230722_CLUS_0643	owl:NamedIndividual	567
WMB:CS20230722_CLUS_0573	owl:NamedIndividual	566
WMB:CS20230722_CLUS_0927	owl:NamedIndividual	564
WMB:CS20230722_CLUS_0805	owl:NamedIndividual	561
WMB:CS20230722_CLUS_0820	owl:NamedIndividual	560
WMB:CS20230722_CLUS_5202	owl:NamedIndividual	560
WMB:CS20230722_CLUS_0489	owl:NamedIndividual	558
WMB:CS20230722_CLUS_0414	owl:NamedIndividual	555
WMB:CS20230722_CLUS_0230	owl:NamedIndividual	553
WMB:CS20230722_CLUS_0945	owl:NamedIndividual	552
WMB:CS20230722_CLUS_0844	owl:NamedIndividual	550
WMB:CS20230722_CLUS_4878	owl:NamedIndividual	548
WMB:CS20230722_CLUS_2624	owl:NamedIndividual	547
WMB:CS20230722_CLUS_0142	owl:NamedIndividual	542
WMB:CS20230722_CLUS_2695	owl:NamedIndividual	539
WMB:CS20230722_CLUS_0625	owl:NamedIndividual	539
WMB:CS20230722_CLUS_0328	owl:NamedIndividual	538
WMB:CS20230722_CLUS_1592	owl:NamedIndividual	537
WMB:CS20230722_CLUS_0083	owl:NamedIndividual	535
WMB:CS20230722_CLUS_0271	owl:NamedIndividual	534
WMB:CS20230722_CLUS_1153	owl:NamedIndividual	533
WMB:CS20230722_CLUS_0840	owl:NamedIndividual	533
WMB:CS20230722_CLUS_3288	owl:NamedIndividual	531
WMB:CS20230722_CLUS_0346	owl:NamedIndividual	530
WMB:CS20230722_CLUS_0261	owl:NamedIndividual	529
WMB:CS20230722_CLUS_2852	owl:NamedIndividual	528
WMB:CS20230722_CLUS_2842	owl:NamedIndividual	526
WMB:CS20230722_CLUS_0235	owl:NamedIndividual	525
WMB:CS20230722_CLUS_0822	owl:NamedIndividual	525
WMB:CS20230722_CLUS_0288	owl:NamedIndividual	522
WMB:CS20230722_CLUS_0833	owl:NamedIndividual	521
WMB:CS20230722_CLUS_2579	owl:NamedIndividual	519
WMB:CS20230722_CLUS_3311	owl:NamedIndividual	516
WMB:CS20230722_CLUS_2580	owl:NamedIndividual	513
WMB:CS20230722_CLUS_0236	owl:NamedIndividual	513
WMB:CS20230722_CLUS_1028	owl:NamedIndividual	512
WMB:CS20230722_CLUS_0759	owl:NamedIndividual	509
WMB:CS20230722_CLUS_0545	owl:NamedIndividual	509
WMB:CS20230722_CLUS_0627	owl:NamedIndividual	506
WMB:CS20230722_CLUS_0575	owl:NamedIndividual	505
WMB:CS20230722_CLUS_0240	owl:NamedIndividual	503
WMB:CS20230722_CLUS_0441	owl:NamedIndividual	502
WMB:CS20230722_CLUS_0731	owl:NamedIndividual	502
WMB:CS20230722_CLUS_0819	owl:NamedIndividual	502
WMB:CS20230722_CLUS_4449	owl:NamedIndividual	501
WMB:CS20230722_CLUS_0484	owl:NamedIndividual	501
WMB:CS20230722_CLUS_0391	owl:NamedIndividual	501
WMB:CS20230722_CLUS_0232	owl:NamedIndividual	500
WMB:CS20230722_CLUS_0128	owl:NamedIndividual	500
WMB:CS20230722_CLUS_0266	owl:NamedIndividual	500
WMB:CS20230722_CLUS_0316	owl:NamedIndividual	500
WMB:CS20230722_CLUS_2312	owl:NamedIndividual	499
WMB:CS20230722_CLUS_0239	owl:NamedIndividual	499
WMB:CS20230722_CLUS_3285	owl:NamedIndividual	498
WMB:CS20230722_CLUS_0801	owl:NamedIndividual	497
WMB:CS20230722_CLUS_1603	owl:NamedIndividual	497
WMB:CS20230722_CLUS_0763	owl:NamedIndividual	496
WMB:CS20230722_CLUS_0407	owl:NamedIndividual	495
WMB:CS20230722_CLUS_0722	owl:NamedIndividual	491
WMB:CS20230722_CLUS_0674	owl:NamedIndividual	491
WMB:CS20230722_CLUS_0825	owl:NamedIndividual	490
WMB:CS20230722_CLUS_0739	owl:NamedIndividual	490
WMB:CS20230722_CLUS_3356	owl:NamedIndividual	488
WMB:CS20230722_CLUS_0402	owl:NamedIndividual	488
WMB:CS20230722_CLUS_3751	owl:NamedIndividual	486
WMB:CS20230722_CLUS_3712	owl:NamedIndividual	486
WMB:CS20230722_CLUS_0438	owl:NamedIndividual	486
WMB:CS20230722_CLUS_0120	owl:NamedIndividual	485
WMB:CS20230722_CLUS_0035	owl:NamedIndividual	485
WMB:CS20230722_CLUS_1978	owl:NamedIndividual	485
WMB:CS20230722_CLUS_0374	owl:NamedIndividual	484
WMB:CS20230722_CLUS_0994	owl:NamedIndividual	480
WMB:CS20230722_CLUS_0411	owl:NamedIndividual	480
WMB:CS20230722_CLUS_0406	owl:NamedIndividual	477
WMB:CS20230722_CLUS_1740	owl:NamedIndividual	477
WMB:CS20230722_CLUS_0460	owl:NamedIndividual	477
WMB:CS20230722_CLUS_0398	owl:NamedIndividual	476
WMB:CS20230722_CLUS_0746	owl:NamedIndividual	476
WMB:CS20230722_CLUS_0634	owl:NamedIndividual	475
WMB:CS20230722_CLUS_1591	owl:NamedIndividual	475
WMB:CS20230722_CLUS_2613	owl:NamedIndividual	475
WMB:CS20230722_CLUS_0915	owl:NamedIndividual	475
WMB:CS20230722_CLUS_0974	owl:NamedIndividual	474
WMB:CS20230722_CLUS_4548	owl:NamedIndividual	474
WMB:CS20230722_CLUS_0198	owl:NamedIndividual	474
WMB:CS20230722_CLUS_3781	owl:NamedIndividual	473
WMB:CS20230722_CLUS_0281	owl:NamedIndividual	471
WMB:CS20230722_CLUS_0566	owl:NamedIndividual	470
WMB:CS20230722_CLUS_4925	owl:NamedIndividual	470
WMB:CS20230722_CLUS_1593	owl:NamedIndividual	469
WMB:CS20230722_CLUS_0815	owl:NamedIndividual	468
WMB:CS20230722_CLUS_0762	owl:NamedIndividual	468
WMB:CS20230722_CLUS_3365	owl:NamedIndividual	468
WMB:CS20230722_CLUS_3361	owl:NamedIndividual	467
WMB:CS20230722_CLUS_3301	owl:NamedIndividual	466
WMB:CS20230722_CLUS_0515	owl:NamedIndividual	464
WMB:CS20230722_CLUS_4524	owl:NamedIndividual	461
WMB:CS20230722_CLUS_0318	owl:NamedIndividual	461
WMB:CS20230722_CLUS_0123	owl:NamedIndividual	461
WMB:CS20230722_CLUS_5246	owl:NamedIndividual	460
WMB:CS20230722_CLUS_0129	owl:NamedIndividual	460
WMB:CS20230722_CLUS_0467	owl:NamedIndividual	457
WMB:CS20230722_CLUS_0760	owl:NamedIndividual	456
WMB:CS20230722_CLUS_0766	owl:NamedIndividual	456
WMB:CS20230722_CLUS_0769	owl:NamedIndividual	454
WMB:CS20230722_CLUS_0729	owl:NamedIndividual	452
WMB:CS20230722_CLUS_0592	owl:NamedIndividual	452
WMB:CS20230722_CLUS_0520	owl:NamedIndividual	450
WMB:CS20230722_CLUS_0778	owl:NamedIndividual	449
WMB:CS20230722_CLUS_1002	owl:NamedIndividual	448
WMB:CS20230722_CLUS_0247	owl:NamedIndividual	448
WMB:CS20230722_CLUS_0995	owl:NamedIndividual	446
WMB:CS20230722_CLUS_0173	owl:NamedIndividual	444
WMB:CS20230722_CLUS_1837	owl:NamedIndividual	444
WMB:CS20230722_CLUS_0028	owl:NamedIndividual	443
WMB:CS20230722_CLUS_0238	owl:NamedIndividual	443
WMB:CS20230722_CLUS_2720	owl:NamedIndividual	441
WMB:CS20230722_CLUS_2455	owl:NamedIndividual	441
WMB:CS20230722_CLUS_3621	owl:NamedIndividual	439
WMB:CS20230722_CLUS_2696	owl:NamedIndividual	438
WMB:CS20230722_CLUS_1114	owl:NamedIndividual	437
WMB:CS20230722_CLUS_3752	owl:NamedIndividual	436
WMB:CS20230722_CLUS_1137	owl:NamedIndividual	435
WMB:CS20230722_CLUS_0347	owl:NamedIndividual	433
WMB:CS20230722_CLUS_0641	owl:NamedIndividual	432
WMB:CS20230722_CLUS_3700	owl:NamedIndividual	432
WMB:CS20230722_CLUS_0273	owl:NamedIndividual	432
WMB:CS20230722_CLUS_0324	owl:NamedIndividual	431
WMB:CS20230722_CLUS_1006	owl:NamedIndividual	431
WMB:CS20230722_CLUS_3317	owl:NamedIndividual	430
WMB:CS20230722_CLUS_0223	owl:NamedIndividual	429
WMB:CS20230722_CLUS_4567	owl:NamedIndividual	429
WMB:CS20230722_CLUS_0176	owl:NamedIndividual	428
WMB:CS20230722_CLUS_1116	owl:NamedIndividual	425
WMB:CS20230722_CLUS_0029	owl:NamedIndividual	425
WMB:CS20230722_CLUS_0580	owl:NamedIndividual	425
WMB:CS20230722_CLUS_0033	owl:NamedIndividual	424
WMB:CS20230722_CLUS_0871	owl:NamedIndividual	424
WMB:CS20230722_CLUS_0870	owl:NamedIndividual	424
WMB:CS20230722_CLUS_2638	owl:NamedIndividual	424
WMB:CS20230722_CLUS_0404	owl:NamedIndividual	423
WMB:CS20230722_CLUS_0783	owl:NamedIndividual	423
WMB:CS20230722_CLUS_3695	owl:NamedIndividual	421
WMB:CS20230722_CLUS_0385	owl:NamedIndividual	421
WMB:CS20230722_CLUS_0255	owl:NamedIndividual	421
WMB:CS20230722_CLUS_0126	owl:NamedIndividual	420
WMB:CS20230722_CLUS_0387	owl:NamedIndividual	420
WMB:CS20230722_CLUS_5137	owl:NamedIndividual	419
WMB:CS20230722_CLUS_0305	owl:NamedIndividual	418
WMB:CS20230722_CLUS_0304	owl:NamedIndividual	417
WMB:CS20230722_CLUS_0197	owl:NamedIndividual	417
WMB:CS20230722_CLUS_3467	owl:NamedIndividual	416
WMB:CS20230722_CLUS_0620	owl:NamedIndividual	415
WMB:CS20230722_CLUS_0689	owl:NamedIndividual	414
WMB:CS20230722_CLUS_0623	owl:NamedIndividual	413
WMB:CS20230722_CLUS_2485	owl:NamedIndividual	412
WMB:CS20230722_CLUS_0299	owl:NamedIndividual	412
WMB:CS20230722_CLUS_0570	owl:NamedIndividual	411
WMB:CS20230722_CLUS_0257	owl:NamedIndividual	410
WMB:CS20230722_CLUS_1185	owl:NamedIndividual	408
WMB:CS20230722_CLUS_0031	owl:NamedIndividual	408
WMB:CS20230722_CLUS_0378	owl:NamedIndividual	408
WMB:CS20230722_CLUS_5305	owl:NamedIndividual	406
WMB:CS20230722_CLUS_2629	owl:NamedIndividual	404
WMB:CS20230722_CLUS_1893	owl:NamedIndividual	404
WMB:CS20230722_CLUS_2686	owl:NamedIndividual	403
WMB:CS20230722_CLUS_3218	owl:NamedIndividual	403
WMB:CS20230722_CLUS_0527	owl:NamedIndividual	403
WMB:CS20230722_CLUS_0389	owl:NamedIndividual	403
WMB:CS20230722_CLUS_0940	owl:NamedIndividual	403
WMB:CS20230722_CLUS_0676	owl:NamedIndividual	402
WMB:CS20230722_CLUS_2345	owl:NamedIndividual	401
WMB:CS20230722_CLUS_5172	owl:NamedIndividual	401
WMB:CS20230722_CLUS_0480	owl:NamedIndividual	400
WMB:CS20230722_CLUS_0809	owl:NamedIndividual	400
WMB:CS20230722_CLUS_3840	owl:NamedIndividual	399
WMB:CS20230722_CLUS_2692	owl:NamedIndividual	399
WMB:CS20230722_CLUS_2380	owl:NamedIndividual	399
WMB:CS20230722_CLUS_0984	owl:NamedIndividual	399
WMB:CS20230722_CLUS_0716	owl:NamedIndividual	399
WMB:CS20230722_CLUS_0508	owl:NamedIndividual	398
WMB:CS20230722_CLUS_0761	owl:NamedIndividual	398
WMB:CS20230722_CLUS_3729	owl:NamedIndividual	397
WMB:CS20230722_CLUS_3696	owl:NamedIndividual	397
WMB:CS20230722_CLUS_0599	owl:NamedIndividual	397
WMB:CS20230722_CLUS_0166	owl:NamedIndividual	397
WMB:CS20230722_CLUS_0884	owl:NamedIndividual	397
WMB:CS20230722_CLUS_0024	owl:NamedIndividual	396
WMB:CS20230722_CLUS_2699	owl:NamedIndividual	395
WMB:CS20230722_CLUS_0495	owl:NamedIndividual	394
WMB:CS20230722_CLUS_5193	owl:NamedIndividual	394
WMB:CS20230722_CLUS_0771	owl:NamedIndividual	394
WMB:CS20230722_CLUS_1838	owl:NamedIndividual	391
WMB:CS20230722_CLUS_2032	owl:NamedIndividual	390
WMB:CS20230722_CLUS_4805	owl:NamedIndividual	388
WMB:CS20230722_CLUS_4807	owl:NamedIndividual	387
WMB:CS20230722_CLUS_3795	owl:NamedIndividual	387
WMB:CS20230722_CLUS_0251	owl:NamedIndividual	387
WMB:CS20230722_CLUS_3241	owl:NamedIndividual	387
WMB:CS20230722_CLUS_0874	owl:NamedIndividual	386
WMB:CS20230722_CLUS_0646	owl:NamedIndividual	384
WMB:CS20230722_CLUS_3791	owl:NamedIndividual	384
WMB:CS20230722_CLUS_0525	owl:NamedIndividual	384
WMB:CS20230722_CLUS_4868	owl:NamedIndividual	383
WMB:CS20230722_CLUS_1391	owl:NamedIndividual	383
WMB:CS20230722_CLUS_0704	owl:NamedIndividual	382
WMB:CS20230722_CLUS_2572	owl:NamedIndividual	382
WMB:CS20230722_CLUS_0253	owl:NamedIndividual	381
WMB:CS20230722_CLUS_1012	owl:NamedIndividual	381
WMB:CS20230722_CLUS_0435	owl:NamedIndividual	381
WMB:CS20230722_CLUS_3298	owl:NamedIndividual	381
WMB:CS20230722_CLUS_3758	owl:NamedIndividual	381
WMB:CS20230722_CLUS_0168	owl:NamedIndividual	380
WMB:CS20230722_CLUS_0478	owl:NamedIndividual	380
WMB:CS20230722_CLUS_0479	owl:NamedIndividual	379
WMB:CS20230722_CLUS_1993	owl:NamedIndividual	375
WMB:CS20230722_CLUS_0907	owl:NamedIndividual	375
WMB:CS20230722_CLUS_4984	owl:NamedIndividual	374
WMB:CS20230722_CLUS_0756	owl:NamedIndividual	374
WMB:CS20230722_CLUS_5189	owl:NamedIndividual	373
WMB:CS20230722_CLUS_3731	owl:NamedIndividual	372
WMB:CS20230722_CLUS_1015	owl:NamedIndividual	370
WMB:CS20230722_CLUS_3884	owl:NamedIndividual	368
WMB:CS20230722_CLUS_1154	owl:NamedIndividual	367
WMB:CS20230722_CLUS_2643	owl:NamedIndividual	367
WMB:CS20230722_CLUS_0102	owl:NamedIndividual	366
WMB:CS20230722_CLUS_2585	owl:NamedIndividual	366
WMB:CS20230722_CLUS_0538	owl:NamedIndividual	365
WMB:CS20230722_CLUS_3741	owl:NamedIndividual	365
WMB:CS20230722_CLUS_3377	owl:NamedIndividual	364
WMB:CS20230722_CLUS_4563	owl:NamedIndividual	364
WMB:CS20230722_CLUS_0340	owl:NamedIndividual	364
WMB:CS20230722_CLUS_0186	owl:NamedIndividual	363
WMB:CS20230722_CLUS_1033	owl:NamedIndividual	363
WMB:CS20230722_CLUS_3757	owl:NamedIndividual	362
WMB:CS20230722_CLUS_1986	owl:NamedIndividual	361
WMB:CS20230722_CLUS_4558	owl:NamedIndividual	361
WMB:CS20230722_CLUS_0280	owl:NamedIndividual	360
WMB:CS20230722_CLUS_0362	owl:NamedIndividual	359
WMB:CS20230722_CLUS_1612	owl:NamedIndividual	359
WMB:CS20230722_CLUS_1227	owl:NamedIndividual	358
WMB:CS20230722_CLUS_3793	owl:NamedIndividual	358
WMB:CS20230722_CLUS_2631	owl:NamedIndividual	358
WMB:CS20230722_CLUS_2311	owl:NamedIndividual	358
WMB:CS20230722_CLUS_1041	owl:NamedIndividual	356
WMB:CS20230722_CLUS_5199	owl:NamedIndividual	356
WMB:CS20230722_CLUS_0371	owl:NamedIndividual	356
WMB:CS20230722_CLUS_1332	owl:NamedIndividual	356
WMB:CS20230722_CLUS_0365	owl:NamedIndividual	354
WMB:CS20230722_CLUS_5205	owl:NamedIndividual	354
WMB:CS20230722_CLUS_5262	owl:NamedIndividual	353
WMB:CS20230722_CLUS_4470	owl:NamedIndividual	353
WMB:CS20230722_CLUS_1715	owl:NamedIndividual	352
WMB:CS20230722_CLUS_0196	owl:NamedIndividual	352
WMB:CS20230722_CLUS_0293	owl:NamedIndividual	351
WMB:CS20230722_CLUS_0490	owl:NamedIndividual	351
WMB:CS20230722_CLUS_0772	owl:NamedIndividual	350
WMB:CS20230722_CLUS_4931	owl:NamedIndividual	349
WMB:CS20230722_CLUS_2680	owl:NamedIndividual	348
WMB:CS20230722_CLUS_0380	owl:NamedIndividual	348
WMB:CS20230722_CLUS_0812	owl:NamedIndividual	348
WMB:CS20230722_CLUS_0842	owl:NamedIndividual	347
WMB:CS20230722_CLUS_2675	owl:NamedIndividual	346
WMB:CS20230722_CLUS_0241	owl:NamedIndividual	346
WMB:CS20230722_CLUS_4505	owl:NamedIndividual	345
WMB:CS20230722_CLUS_0131	owl:NamedIndividual	345
WMB:CS20230722_CLUS_1855	owl:NamedIndividual	344
WMB:CS20230722_CLUS_0357	owl:NamedIndividual	343
WMB:CS20230722_CLUS_0595	owl:NamedIndividual	342
WMB:CS20230722_CLUS_0770	owl:NamedIndividual	342
WMB:CS20230722_CLUS_3222	owl:NamedIndividual	341
WMB:CS20230722_CLUS_2761	owl:NamedIndividual	340
WMB:CS20230722_CLUS_0446	owl:NamedIndividual	339
WMB:CS20230722_CLUS_3738	owl:NamedIndividual	339
WMB:CS20230722_CLUS_0379	owl:NamedIndividual	338
WMB:CS20230722_CLUS_2589	owl:NamedIndividual	337
WMB:CS20230722_CLUS_0875	owl:NamedIndividual	335
WMB:CS20230722_CLUS_2626	owl:NamedIndividual	335
WMB:CS20230722_CLUS_2286	owl:NamedIndividual	333
WMB:CS20230722_CLUS_0821	owl:NamedIndividual	332
WMB:CS20230722_CLUS_0502	owl:NamedIndividual	332
WMB:CS20230722_CLUS_0666	owl:NamedIndividual	332
WMB:CS20230722_CLUS_1556	owl:NamedIndividual	332
WMB:CS20230722_CLUS_3811	owl:NamedIndividual	331
WMB:CS20230722_CLUS_0947	owl:NamedIndividual	331
WMB:CS20230722_CLUS_1369	owl:NamedIndividual	331
WMB:CS20230722_CLUS_2851	owl:NamedIndividual	330
WMB:CS20230722_CLUS_0472	owl:NamedIndividual	330
WMB:CS20230722_CLUS_2706	owl:NamedIndividual	330
WMB:CS20230722_CLUS_2676	owl:NamedIndividual	329
WMB:CS20230722_CLUS_0720	owl:NamedIndividual	328
WMB:CS20230722_CLUS_2008	owl:NamedIndividual	327
WMB:CS20230722_CLUS_2654	owl:NamedIndividual	327
WMB:CS20230722_CLUS_3393	owl:NamedIndividual	326
WMB:CS20230722_CLUS_0757	owl:NamedIndividual	326
WMB:CS20230722_CLUS_2721	owl:NamedIndividual	325
WMB:CS20230722_CLUS_0841	owl:NamedIndividual	325
WMB:CS20230722_CLUS_0512	owl:NamedIndividual	324
WMB:CS20230722_CLUS_0462	owl:NamedIndividual	324
WMB:CS20230722_CLUS_5185	owl:NamedIndividual	324
WMB:CS20230722_CLUS_2652	owl:NamedIndividual	324
WMB:CS20230722_CLUS_0605	owl:NamedIndividual	323
WMB:CS20230722_CLUS_0252	owl:NamedIndividual	323
WMB:CS20230722_CLUS_0912	owl:NamedIndividual	323
WMB:CS20230722_CLUS_4152	owl:NamedIndividual	323
WMB:CS20230722_CLUS_0423	owl:NamedIndividual	323
WMB:CS20230722_CLUS_3240	owl:NamedIndividual	323
WMB:CS20230722_CLUS_3223	owl:NamedIndividual	322
WMB:CS20230722_CLUS_3152	owl:NamedIndividual	322
WMB:CS20230722_CLUS_0686	owl:NamedIndividual	321
WMB:CS20230722_CLUS_1382	owl:NamedIndividual	321
WMB:CS20230722_CLUS_1602	owl:NamedIndividual	319
WMB:CS20230722_CLUS_0768	owl:NamedIndividual	319
WMB:CS20230722_CLUS_0221	owl:NamedIndividual	318
WMB:CS20230722_CLUS_0816	owl:NamedIndividual	318
WMB:CS20230722_CLUS_0449	owl:NamedIndividual	318
WMB:CS20230722_CLUS_0631	owl:NamedIndividual	318
WMB:CS20230722_CLUS_2808	owl:NamedIndividual	317
WMB:CS20230722_CLUS_0382	owl:NamedIndividual	317
WMB:CS20230722_CLUS_0587	owl:NamedIndividual	317
WMB:CS20230722_CLUS_1766	owl:NamedIndividual	317
WMB:CS20230722_CLUS_3492	owl:NamedIndividual	317
WMB:CS20230722_CLUS_2625	owl:NamedIndividual	316
WMB:CS20230722_CLUS_1600	owl:NamedIndividual	315
WMB:CS20230722_CLUS_0629	owl:NamedIndividual	315
WMB:CS20230722_CLUS_2568	owl:NamedIndividual	314
WMB:CS20230722_CLUS_0721	owl:NamedIndividual	314
WMB:CS20230722_CLUS_3362	owl:NamedIndividual	313
WMB:CS20230722_CLUS_0270	owl:NamedIndividual	313
WMB:CS20230722_CLUS_3363	owl:NamedIndividual	311
WMB:CS20230722_CLUS_0787	owl:NamedIndividual	311
WMB:CS20230722_CLUS_0774	owl:NamedIndividual	310
WMB:CS20230722_CLUS_0014	owl:NamedIndividual	309
WMB:CS20230722_CLUS_3243	owl:NamedIndividual	309
WMB:CS20230722_CLUS_0514	owl:NamedIndividual	308
WMB:CS20230722_CLUS_2713	owl:NamedIndividual	307
WMB:CS20230722_CLUS_3025	owl:NamedIndividual	305
